locus_tag	GO_ID
sll0537	GO:0072488
sll0537	GO:0097272
sll0171	GO:0004047
sll0171	GO:0005829
sll0171	GO:0008483
sll0171	GO:0019464
sll0776	GO:0004674
sll0776	GO:0005524
sll0776	GO:0016310
sll0776	GO:0106310
sll0601	GO:0033388
sll0601	GO:0050126
sll0601	GO:0110050
slr0611	GO:0004659
slr0611	GO:0008299
slr0611	GO:0015979
slr0611	GO:0046872
slr0612	GO:0001522
slr0612	GO:0003723
slr0612	GO:0009982
slr0612	GO:0034470
slr0612	GO:0140098
sll1214	GO:0005506
sll1214	GO:0015979
sll1214	GO:0015995
sll1214	GO:0036068
sll1214	GO:0048529
sll1212	GO:0008446
sll1212	GO:0019673
sll1212	GO:0070401
sll1404	GO:0005886
sll1404	GO:0017038
sll1395	GO:0005829
sll1395	GO:0008831
sll1395	GO:0019305
sll1395	GO:0045226
sll1393	GO:0004373
sll1393	GO:0005978
sll1393	GO:0009011
sll1393	GO:0033201
slr1123	GO:0004385
slr1123	GO:0005524
slr1123	GO:0005829
slr1123	GO:0016310
sll1051	GO:0016829
sll1051	GO:0030089
sll1045	GO:0006281
sll1045	GO:0008413
sll1045	GO:0035539
sll1045	GO:0044715
sll1045	GO:0044716
sll1045	GO:0046872
sll0716	GO:0004252
sll0716	GO:0005886
sll0716	GO:0006465
slr0721	GO:0004470
slr0721	GO:0004471
slr0721	GO:0006090
slr0721	GO:0006108
slr0721	GO:0046872
slr0721	GO:0051287
slr0722	GO:0005737
slr0722	GO:0016301
slr0722	GO:0070042
slr0722	GO:0070475
slr0733	GO:0003677
slr0733	GO:0005737
slr0733	GO:0006310
slr0733	GO:0007059
slr0733	GO:0015074
slr0733	GO:0051301
slr0741	GO:0005737
slr0741	GO:0006817
slr0741	GO:0030643
slr0741	GO:0042803
slr0741	GO:0045936
slr0741	GO:2000186
slr0742	GO:0000028
slr0742	GO:0005829
slr0742	GO:0006412
slr0743	GO:0003700
slr0743	GO:0003723
slr0743	GO:0005829
slr0743	GO:0006353
slr0743	GO:0031564
slr0744	GO:0003743
slr0744	GO:0003924
slr0744	GO:0005525
slr0744	GO:0005737
slr0744	GO:0006413
sll0228	GO:0008783
sll0228	GO:0033389
sll0228	GO:0046872
sll0226	GO:0009522
sll0226	GO:0015979
sll0226	GO:0031676
slr0252	GO:0009236
slr0252	GO:0016994
ssr0390	GO:0009522
ssr0390	GO:0015979
ssr0390	GO:0031676
sml0004	GO:0009512
sml0004	GO:0015979
sml0004	GO:0017004
sml0004	GO:0031676
sml0004	GO:0045158
slr1417	GO:0005506
slr1417	GO:0005737
slr1417	GO:0016226
slr1417	GO:0042802
slr1417	GO:0051537
slr1417	GO:0097428
slr1099	GO:0016831
slr1099	GO:0106141
sll1685	GO:0005886
sll1685	GO:0015078
sll1682	GO:0000166
sll1682	GO:0000286
sll1682	GO:0006524
sll1682	GO:0042853
sll1676	GO:0004134
sll1676	GO:0005737
sll1676	GO:0005975
sll1676	GO:0102500
sll1672	GO:0000155
sll1672	GO:0005886
sll1670	GO:0003677
sll1670	GO:0045892
slr1795	GO:0008113
slr1795	GO:0033744
slr1795	GO:0036211
sll1662	GO:0004106
sll1662	GO:0004664
sll1662	GO:0005737
sll1662	GO:0009094
sll1653	GO:0008168
sll1653	GO:0008757
sll1653	GO:0032259
sll1653	GO:0042372
sll1653	GO:0052624
slr1299	GO:0000271
slr1299	GO:0003979
slr1299	GO:0006065
slr1299	GO:0051287
slr1300	GO:0006744
slr1300	GO:0016491
slr1300	GO:0016709
slr1300	GO:0071949
slr1305	GO:0000160
sll1187	GO:0005886
sll1187	GO:0008961
sll1187	GO:0042158
ssr1604	GO:0003735
ssr1604	GO:0005840
ssr1604	GO:0006412
ssr1604	GO:1990904
slr0964	GO:0005886
slr0964	GO:0015093
slr0964	GO:0033573
slr0964	GO:0034755
slr0965	GO:0003677
slr0965	GO:0003887
slr0965	GO:0005737
slr0965	GO:0006271
slr0965	GO:0008408
slr0965	GO:0009360
ssl1784	GO:0003735
ssl1784	GO:0006412
ssl1784	GO:0019843
ssl1784	GO:0022627
slr0974	GO:0003743
slr0974	GO:0005829
slr0974	GO:0032790
slr0974	GO:0043022
slr0977	GO:0015920
slr0977	GO:0043190
slr0977	GO:0140359
slr1619	GO:0008610
slr1619	GO:0008757
slr1619	GO:0030206
slr1619	GO:0071770
slr1067	GO:0003978
slr1067	GO:0006012
slr1072	GO:0008446
slr1072	GO:0019673
slr1072	GO:0042351
sll1024	GO:0005254
sll1024	GO:0005886
sll1023	GO:0004775
sll1023	GO:0005524
sll1023	GO:0005829
sll1023	GO:0006099
sll1023	GO:0006104
sll1023	GO:0042709
sll1023	GO:0046872
sll1021	GO:0005886
sll1021	GO:0045121
sll1021	GO:0072659
sll1018	GO:0004038
sll1018	GO:0004151
sll1018	GO:0005737
sll1018	GO:0006145
sll1018	GO:0006221
sll1018	GO:0046872
sll1017	GO:0005886
sll1017	GO:0008519
sll1017	GO:0072488
sll1017	GO:0097272
slr0677	GO:0005886
slr0677	GO:0017038
slr0678	GO:0005886
slr0678	GO:0015031
slr0678	GO:0022857
slr0682	GO:0000105
slr0682	GO:0004399
slr0682	GO:0005737
slr0682	GO:0005829
slr0682	GO:0046872
slr0682	GO:0051287
sll0648	GO:0009103
sll0648	GO:0016020
sll0648	GO:0016780
sll0648	GO:0044038
sll0648	GO:0071555
sll0646	GO:0004016
sll0646	GO:0009190
sll0646	GO:0016020
sll0646	GO:0035556
sll0646	GO:0042802
sll0643	GO:0003924
sll0643	GO:0005525
sll0643	GO:0005737
sll0643	GO:0006807
sll0643	GO:0016151
sll0640	GO:0005886
sll0640	GO:0006813
sll0640	GO:0008324
slr1592	GO:0000455
slr1592	GO:0003723
slr1592	GO:0009982
slr1592	GO:0120159
slr1595	GO:0006814
slr1595	GO:0015297
slr1595	GO:0016020
slr1595	GO:1902600
sll1514	GO:0006457
sll1514	GO:0009408
sll1514	GO:0009651
sll1514	GO:0042542
sll1514	GO:0043621
sll1514	GO:0051082
sll1514	GO:0051259
smr0005	GO:0009522
smr0005	GO:0015979
smr0005	GO:0031676
slr1045	GO:0005548
slr1045	GO:0005886
slr1045	GO:0015914
slr1045	GO:0043190
slr1046	GO:0008320
slr1046	GO:0033281
slr1046	GO:0043953
slr1048	GO:0004519
slr1048	GO:0004527
slr1048	GO:0006260
slr1048	GO:0006310
ssr1736	GO:0003735
ssr1736	GO:0006412
ssr1736	GO:0015934
slr1050	GO:0004169
slr1050	GO:0005886
slr1055	GO:0005524
slr1055	GO:0015979
slr1055	GO:0015995
slr1055	GO:0016851
sll1003	GO:0000155
sll1003	GO:0006355
slr1759	GO:0000155
slr1759	GO:0005524
slr1759	GO:0005886
slr1759	GO:0009736
slr1761	GO:0003755
slr1761	GO:0016020
slr1761	GO:0030288
sll1643	GO:0005524
sll1643	GO:0009396
sll1643	GO:0030272
sll1643	GO:0035999
sll1643	GO:0046872
sll1641	GO:0004351
sll1641	GO:0005829
sll1641	GO:0006538
sll1641	GO:0030170
sll1639	GO:0005737
sll1639	GO:0006807
sll1639	GO:0016151
slr1846	GO:0015036
slr1846	GO:0046872
slr1846	GO:0051537
slr1847	GO:0003677
slr1847	GO:0005829
slr1847	GO:0043590
slr1849	GO:0003955
slr1849	GO:0016020
slr1849	GO:0016668
slr1849	GO:0050660
slr2033	GO:0005506
slr2045	GO:0005886
slr2045	GO:0010043
slr2045	GO:0043190
slr2045	GO:0055085
slr2049	GO:0016829
sll1833	GO:0008658
sll1833	GO:0016020
sll1833	GO:0071555
sll1831	GO:0046872
sll1831	GO:0051539
sll0998	GO:0000976
sll0998	GO:0003700
sll0998	GO:0006355
ssl1911	GO:0004857
ssl1911	GO:0019676
ssl1911	GO:0019899
ssl1911	GO:0060090
slr1019	GO:0005737
slr1019	GO:0009058
slr1019	GO:0016853
sll0992	GO:0005829
sll0992	GO:0018738
sll0992	GO:0046294
sll0992	GO:0052689
slr1034	GO:0003697
slr1034	GO:0009295
slr1034	GO:0031676
sll0985	GO:0005886
sll0985	GO:0008381
sll0985	GO:0051171
slr1377	GO:0004252
slr1377	GO:0005886
slr1377	GO:0006465
slr1379	GO:0005886
slr1379	GO:0009055
slr1379	GO:0016682
slr1379	GO:0019646
slr1379	GO:0020037
slr1379	GO:0046872
slr1379	GO:0070069
slr1380	GO:0005886
slr1380	GO:0009055
slr1380	GO:0016682
slr1380	GO:0019646
slr1380	GO:0070069
sll1298	GO:0008806
sll1296	GO:0000155
sll1296	GO:0005737
sll1296	GO:0006935
sll1291	GO:0000156
sll1291	GO:0000976
sll1291	GO:0005829
sll1291	GO:0006355
sll1291	GO:0032993
sll1290	GO:0003723
sll1290	GO:0004540
slr1392	GO:0005525
slr1392	GO:0005886
slr1392	GO:0015093
slr1705	GO:0005829
slr1705	GO:0008270
slr1705	GO:0016788
slr1705	GO:0016811
slr1705	GO:0019807
slr1706	GO:0009813
slr1706	GO:0016616
slr1706	GO:0045552
slr1710	GO:0004180
slr1710	GO:0006508
slr1710	GO:0008658
slr1710	GO:0008955
slr1710	GO:0009252
slr1710	GO:0016020
slr1710	GO:0046677
slr2023	GO:0004314
slr2023	GO:0005829
slr2023	GO:0006633
sll1916	GO:0000309
sll1916	GO:0004515
sll1916	GO:0005524
sll1916	GO:0009435
slr1133	GO:0004056
slr1133	GO:0005829
slr1133	GO:0042450
sll1078	GO:0008270
sll1078	GO:0016151
sll1078	GO:0036211
sll1078	GO:0051604
sll1077	GO:0008783
sll1077	GO:0033389
sll1077	GO:0046872
sll1074	GO:0002161
sll1074	GO:0004823
sll1074	GO:0005524
sll1074	GO:0005829
sll1074	GO:0006429
slr1145	GO:0005886
slr1145	GO:0015501
slr1145	GO:0015813
sll1070	GO:0004802
sll1070	GO:0046872
sll1824	GO:0003735
sll1824	GO:0005840
sll1824	GO:0006412
sll1824	GO:0008097
sll1824	GO:1990904
ssl3445	GO:0003735
ssl3445	GO:0005840
ssl3445	GO:0006412
ssl3445	GO:0019843
ssl3445	GO:1990904
sll1822	GO:0003723
sll1822	GO:0003735
sll1822	GO:0006412
sll1822	GO:0022627
sll1821	GO:0003729
sll1821	GO:0003735
sll1821	GO:0005840
sll1821	GO:0006412
sll1821	GO:0017148
sll1821	GO:0022625
sll1819	GO:0003735
sll1819	GO:0006412
sll1819	GO:0022625
sll1817	GO:0003735
sll1817	GO:0006412
sll1817	GO:0019843
sll1817	GO:0022627
sml0006	GO:0003735
sml0006	GO:0005840
sml0006	GO:0006412
sml0006	GO:1990904
ssl3441	GO:0003743
ssl3441	GO:0005829
ssl3441	GO:0019843
ssl3441	GO:0043022
sll1813	GO:0003735
sll1813	GO:0006412
sll1813	GO:0019843
sll1813	GO:0022625
sll1812	GO:0003735
sll1812	GO:0006412
sll1812	GO:0015935
sll1812	GO:0019843
sll1811	GO:0003735
sll1811	GO:0006412
sll1811	GO:0008097
sll1811	GO:0022625
sll1810	GO:0002181
sll1810	GO:0003735
sll1810	GO:0019843
sll1810	GO:0022625
sll1809	GO:0003735
sll1809	GO:0006412
sll1809	GO:0019843
sll1809	GO:0022627
sll1808	GO:0000049
sll1808	GO:0003723
sll1808	GO:0003735
sll1808	GO:0006412
sll1808	GO:0019843
sll1808	GO:0022625
sll1807	GO:0003735
sll1807	GO:0005840
sll1807	GO:0006412
sll1807	GO:0019843
sll1807	GO:1990904
sll1806	GO:0003735
sll1806	GO:0006412
sll1806	GO:0022625
sll1806	GO:0070180
ssl3437	GO:0003735
ssl3437	GO:0006412
ssl3437	GO:0019843
ssl3437	GO:0022627
ssl3436	GO:0003735
ssl3436	GO:0006412
ssl3436	GO:0022625
sll1805	GO:0000049
sll1805	GO:0003735
sll1805	GO:0005840
sll1805	GO:0006412
sll1805	GO:0019843
sll1805	GO:1990904
sll1803	GO:0003735
sll1803	GO:0006412
sll1803	GO:0019843
sll1803	GO:0022625
ssl3432	GO:0000028
ssl3432	GO:0003735
ssl3432	GO:0006412
ssl3432	GO:0019843
ssl3432	GO:0022627
sll1801	GO:0000027
sll1801	GO:0003735
sll1801	GO:0006412
sll1801	GO:0019843
sll1801	GO:0022625
sll1800	GO:0003735
sll1800	GO:0005840
sll1800	GO:0006412
sll1800	GO:0019843
sll1800	GO:1990904
sll1799	GO:0003735
sll1799	GO:0006412
sll1799	GO:0019843
sll1799	GO:0022625
slr1894	GO:0008199
slr1894	GO:0016722
slr1899	GO:0005737
slr1899	GO:0006807
slr1899	GO:0016151
ssl2233	GO:0003735
ssl2233	GO:0005829
ssl2233	GO:0006412
ssl2233	GO:0015935
ssl2233	GO:0070181
sll1121	GO:0003677
sll1121	GO:0005524
sll1121	GO:0016887
sll1121	GO:0043139
slr1198	GO:0005829
slr1198	GO:0042802
slr1198	GO:0045454
slr1198	GO:0051920
slr1199	GO:0000155
slr1199	GO:0005524
slr1199	GO:0006298
slr1199	GO:0016887
slr1199	GO:0030983
slr1199	GO:0032300
slr1199	GO:0140664
slr1216	GO:0005886
slr1216	GO:0015095
slr1216	GO:0046872
sll1967	GO:0046872
sll1967	GO:0051539
sll1967	GO:0070041
sll1967	GO:0070475
slr2073	GO:0000917
slr2073	GO:0005737
slr2073	GO:0030428
slr2073	GO:0043093
sll1733	GO:0008137
sll1733	GO:0009060
sll1733	GO:0015990
sll1733	GO:0016020
sll1733	GO:0042773
sll1733	GO:0048039
sll1721	GO:0004739
sll1721	GO:0006086
sll1713	GO:0008483
sll1713	GO:0009236
sll1713	GO:0030170
sll1713	GO:0048472
sll1712	GO:0003677
sll1712	GO:0005829
sll1712	GO:0030261
sll1712	GO:0030527
slr1538	GO:0009236
slr1538	GO:0032259
slr1538	GO:0043780
slr1538	GO:0046140
ssl2823	GO:0008320
ssl2823	GO:0033281
ssl2823	GO:0043953
sll1459	GO:0000166
sll1459	GO:0005737
sll1459	GO:0046872
sll1459	GO:0106411
slr1549	GO:0006412
slr1549	GO:0042586
slr1549	GO:0043686
slr1549	GO:0046872
sll1451	GO:0005886
sll1451	GO:0006811
sll1451	GO:0015112
sll1451	GO:0042128
sll1144	GO:0005737
sll1144	GO:0070475
sll1144	GO:0071424
slr1219	GO:0005737
slr1219	GO:0006457
slr1219	GO:0016151
slr1219	GO:0019627
slr1219	GO:0051082
slr1219	GO:0065003
sll1143	GO:0003677
sll1143	GO:0005524
sll1143	GO:0005737
sll1143	GO:0006268
sll1143	GO:0016887
sll1143	GO:0043139
slr1226	GO:0004639
slr1226	GO:0005524
slr1226	GO:0006189
slr1226	GO:0009236
slr1228	GO:0003924
slr1228	GO:0005525
slr1228	GO:0005829
slr1228	GO:0006415
slr1228	GO:0006449
slr1228	GO:0016149
slr1228	GO:0016150
slr1233	GO:0000104
slr1233	GO:0005886
slr1233	GO:0009055
slr1233	GO:0009061
slr1233	GO:0050660
ssr2061	GO:0005737
ssr2061	GO:0015038
ssr2061	GO:0034599
ssr2061	GO:0045454
slr1239	GO:0005886
slr1239	GO:0006740
slr1239	GO:0008746
slr1239	GO:0050661
slr1239	GO:1902600
slr1434	GO:0005886
slr1434	GO:0008750
slr1434	GO:0050661
sll1360	GO:0003677
sll1360	GO:0003887
sll1360	GO:0005524
sll1360	GO:0006260
sll1360	GO:0009360
sll1360	GO:0016539
sll1360	GO:0016887
sll1356	GO:0005737
sll1356	GO:0005980
sll1356	GO:0008184
sll1356	GO:0030170
sll1356	GO:0102250
sll1356	GO:0102499
slr1443	GO:0004674
slr1443	GO:0005524
sll1354	GO:0003676
sll1354	GO:0006281
sll1354	GO:0006310
sll1354	GO:0008409
sll1353	GO:0000155
sll1353	GO:0016020
sll1282	GO:0000906
sll1282	GO:0005829
sll1282	GO:0009231
sll1282	GO:0009349
sll1277	GO:0000731
sll1277	GO:0003697
sll1277	GO:0005524
sll1277	GO:0005737
sll1277	GO:0006260
sll1277	GO:0006302
sll1277	GO:0009432
sll1270	GO:0015276
sll1270	GO:0043190
sll1270	GO:0071705
slr0875	GO:0005886
slr0875	GO:0006811
slr0875	GO:0008381
slr0877	GO:0005524
slr0877	GO:0006412
slr0877	GO:0030956
slr0877	GO:0050567
slr0879	GO:0005960
slr0879	GO:0019464
slr0880	GO:0000049
slr0880	GO:0043023
slr0880	GO:0072344
slr0880	GO:1990112
sll0873	GO:0005737
sll0873	GO:0008836
sll0873	GO:0009089
sll0873	GO:0045312
sll1304	GO:0005975
sll1304	GO:0016853
sll1304	GO:0046872
slr1857	GO:0004133
slr1857	GO:0004553
slr1857	GO:0005980
slr1857	GO:0016757
slr1857	GO:0043169
sll1773	GO:0008127
sll1773	GO:0046872
ssl3379	GO:0006508
ssl3379	GO:0030163
sll1767	GO:0003735
sll1767	GO:0005840
sll1767	GO:0006412
sll1767	GO:0070181
sll1767	GO:1990904
slr1878	GO:0016491
slr1878	GO:0016829
slr1878	GO:0030089
sll1766	GO:0016491
sll1766	GO:0046872
sll1766	GO:0051539
sll1760	GO:0004413
sll1760	GO:0005524
sll1760	GO:0005737
sll1760	GO:0009088
sll1760	GO:0016310
slr1886	GO:0005737
slr1886	GO:0017148
slr1886	GO:0042256
slr1886	GO:0043023
slr1886	GO:0090071
slr2141	GO:0004489
slr2141	GO:0009086
slr2141	GO:0035999
slr2141	GO:0071949
slr1803	GO:0006298
slr1803	GO:0009007
slr1803	GO:0043565
slr1803	GO:1904047
slr1805	GO:0000155
slr1805	GO:0005886
sll1688	GO:0003941
sll1688	GO:0004794
sll1688	GO:0006565
sll1688	GO:0006567
sll1688	GO:0009097
slr1821	GO:0004222
slr1821	GO:0005886
slr1821	GO:0006508
slr1821	GO:0046872
sll1631	GO:0002100
sll1631	GO:0008270
sll1631	GO:0052717
sll1625	GO:0006099
sll1625	GO:0009055
sll1625	GO:0046872
sll1625	GO:0051537
sll1625	GO:0051538
sll1625	GO:0051539
sll1625	GO:0102040
slr1746	GO:0008360
slr1746	GO:0008881
slr1746	GO:0009252
slr1746	GO:0071555
sll0853	GO:0016829
slr0863	GO:0005829
slr0863	GO:0006508
slr0863	GO:0008237
sll1165	GO:0003684
sll1165	GO:0005524
sll1165	GO:0005829
sll1165	GO:0006298
sll1165	GO:0030983
sll1165	GO:0140664
slr1248	GO:0005315
slr1248	GO:0005886
slr1248	GO:0006817
slr1249	GO:0005315
slr1249	GO:0005886
slr1249	GO:0035435
slr1251	GO:0003755
slr1251	GO:0005737
slr1251	GO:0006457
slr1251	GO:0016018
ssl2296	GO:0006729
ssl2296	GO:0008124
sll1147	GO:0004364
sll1147	GO:0004602
sll1147	GO:0005886
slr1256	GO:0005737
slr1256	GO:0009039
slr1256	GO:0016151
slr1256	GO:0043419
sll1959	GO:0000105
sll1959	GO:0004401
sll1959	GO:0042578
sll1959	GO:0046872
slr2057	GO:0005886
slr2057	GO:0015250
sll1909	GO:0005737
sll1909	GO:0008276
sll1909	GO:0008757
sll1909	GO:0032259
sll1909	GO:0042054
sll1905	GO:0000155
slr1718	GO:0000287
slr1718	GO:0050532
slr1718	GO:0050545
sll1596	GO:0048511
sll1590	GO:0000155
sll1590	GO:0016020
slr1728	GO:0005886
slr1728	GO:0008556
slr1728	GO:0030955
slr1728	GO:0071805
slr1730	GO:0005524
slr1730	GO:0005886
slr1730	GO:0008556
slr1730	GO:0071805
slr1731	GO:0000155
slr1731	GO:0016020
slr0264	GO:0034338
slr0264	GO:0044255
slr0264	GO:0047372
slr0267	GO:0003924
slr0267	GO:0005525
slr0267	GO:0005737
slr0267	GO:0006412
sll0245	GO:0005524
sll0245	GO:0005525
sll0245	GO:0005737
sll0245	GO:0016887
sll0245	GO:0043023
sll0244	GO:0003978
sll0244	GO:0005829
sll0244	GO:0033499
slr2079	GO:0004359
slr2079	GO:0006541
slr2081	GO:0004665
slr2081	GO:0006571
slr2081	GO:0008977
slr2081	GO:0042802
slr2081	GO:0070403
slr2082	GO:0004129
slr2082	GO:0009060
slr2082	GO:0015990
slr2082	GO:0020037
slr2082	GO:0022904
slr2082	GO:0070469
sll1988	GO:0005737
sll1988	GO:0042026
sll1988	GO:0044183
sll1988	GO:0051082
sll1980	GO:0005886
sll1980	GO:0016671
slr2098	GO:0000155
slr2098	GO:0005886
slr2104	GO:0000155
slr2104	GO:0005524
slr2104	GO:0005886
slr1506	GO:0003847
slr1506	GO:0050525
slr1513	GO:0031676
sll1414	GO:0010207
sll1414	GO:0030096
slr1521	GO:0003924
slr1521	GO:0005525
slr1521	GO:0005737
slr1521	GO:0043022
slr1521	GO:0046872
slr1322	GO:0005829
slr1322	GO:0006508
slr1322	GO:0008237
slr1324	GO:0000155
sll1228	GO:0000155
sll1228	GO:0005524
slr0808	GO:0005737
slr0808	GO:0005840
slr0808	GO:0006364
slr0808	GO:0042274
slr0808	GO:0043022
slr0809	GO:0033320
slr0809	GO:0042732
slr0809	GO:0048040
slr0809	GO:0070403
sll0818	GO:0004851
sll0818	GO:0005737
sll0818	GO:0019354
sll0818	GO:0070677
sll0813	GO:0004129
sll0813	GO:0005507
sll0813	GO:0005886
sll0813	GO:0042773
sll0813	GO:0070469
slr0817	GO:0008909
slr0817	GO:0009058
slr0823	GO:0015979
slr0823	GO:0031676
sll1263	GO:0005886
sll1263	GO:0006882
sll1263	GO:0015086
sll1263	GO:0015093
sll1263	GO:0015341
sll1262	GO:0016655
sll1262	GO:0031676
sll1262	GO:0048038
sll1261	GO:0003746
sll1261	GO:0005737
sll1260	GO:0003735
sll1260	GO:0006412
sll1260	GO:0022627
sll1254	GO:0005886
slr1348	GO:0005829
slr1348	GO:0006535
slr1348	GO:0009001
slr1348	GO:0031470
slr1348	GO:0043886
ssl3580	GO:0005506
ssl3580	GO:0051604
ssl3580	GO:1902670
slr1966	GO:0003796
slr1966	GO:0009253
slr1966	GO:0016998
slr1966	GO:0031640
slr1966	GO:0042742
slr1972	GO:0004518
slr1972	GO:0046872
slr1974	GO:0000027
slr1974	GO:0005525
slr1974	GO:0016887
slr1974	GO:0043022
slr1979	GO:0000162
slr1979	GO:0004049
slr1979	GO:0046872
sll1874	GO:0005506
sll1874	GO:0015979
sll1874	GO:0015995
sll1874	GO:0036068
sll1874	GO:0048529
sll1871	GO:0000155
sll1871	GO:0016020
slr1984	GO:0003729
slr1984	GO:0003735
slr1984	GO:0005840
slr1984	GO:0006412
slr1984	GO:1990904
smr0010	GO:0009512
smr0010	GO:0015979
smr0010	GO:0017004
smr0010	GO:0031676
smr0010	GO:0045158
sll1383	GO:0006020
sll1383	GO:0007165
sll1383	GO:0008934
sll1383	GO:0046854
sll1383	GO:0046872
sll1383	GO:0052832
sll1383	GO:0052833
slr1476	GO:0004070
slr1476	GO:0006207
slr1476	GO:0006520
slr1476	GO:0016597
slr1476	GO:0044205
sll1374	GO:0005886
sll1374	GO:0006814
sll1374	GO:0008643
sll1374	GO:0015293
sll1374	GO:0071702
sll1180	GO:0003677
sll1180	GO:0005524
sll1180	GO:0006508
sll1180	GO:0008233
sll1180	GO:0016020
sll1180	GO:0016887
sll1180	GO:0030253
sll1180	GO:0030256
sll1180	GO:0140359
slr1270	GO:0015288
slr1270	GO:0015562
slr1270	GO:0030288
slr1270	GO:0042802
slr1270	GO:1990281
slr1278	GO:0005524
slr1278	GO:0005737
slr1278	GO:0006400
slr1278	GO:0016879
sll1434	GO:0004180
sll1434	GO:0006508
sll1434	GO:0008658
sll1434	GO:0008955
sll1434	GO:0009252
sll1434	GO:0046677
sll1432	GO:0003924
sll1432	GO:0005525
sll1432	GO:0008270
sll1432	GO:0016151
sll1432	GO:0051604
slr1534	GO:0004180
slr1534	GO:0006508
slr1534	GO:0008236
sll1101	GO:0000049
sll1101	GO:0003735
sll1101	GO:0006412
sll1101	GO:0015935
sll1098	GO:0003746
sll1098	GO:0003924
sll1098	GO:0005525
sll1098	GO:0005829
sll1098	GO:0032790
sll1097	GO:0000028
sll1097	GO:0000049
sll1097	GO:0003729
sll1097	GO:0003735
sll1097	GO:0005840
sll1097	GO:0006412
sll1097	GO:0019843
sll1097	GO:0022627
slr1165	GO:0000103
slr1165	GO:0004781
slr1165	GO:0005524
slr1165	GO:0070814
slr1167	GO:0016614
slr1167	GO:0046872
slr1170	GO:0016020
slr1170	GO:0046873
sll1085	GO:0004368
sll1085	GO:0006071
sll1085	GO:0009331
sll1085	GO:0046168
sll1085	GO:0052591
slr1673	GO:0003723
slr1673	GO:0005737
slr1673	GO:0006396
slr1673	GO:0008173
slr1675	GO:0008270
slr1675	GO:0016151
slr1675	GO:0036211
slr1675	GO:0051604
slr1677	GO:0005543
slr1677	GO:0008915
slr1677	GO:0009245
slr1678	GO:0003735
slr1678	GO:0005737
slr1678	GO:0005840
slr1678	GO:0006412
slr1678	GO:0019843
slr1678	GO:1990904
ssr2799	GO:0003735
ssr2799	GO:0006412
ssr2799	GO:0022625
sll1564	GO:0003852
sll1564	GO:0009097
sll1564	GO:0009098
sll1564	GO:0043714
sll1559	GO:0004760
sll1559	GO:0005777
sll1559	GO:0008453
sll1559	GO:0019265
sll0920	GO:0000287
sll0920	GO:0005829
sll0920	GO:0006099
sll0920	GO:0006107
sll0920	GO:0008964
sll0920	GO:0015977
slr0943	GO:0004332
slr0943	GO:0006096
slr0944	GO:0005886
slr0944	GO:0015104
slr0944	GO:0015105
slr0944	GO:0015297
slr0944	GO:0015699
slr0944	GO:0015700
slr0949	GO:0005304
slr0949	GO:0005886
slr0949	GO:0015188
slr0949	GO:0015190
slr0949	GO:0015192
slr0949	GO:0015808
slr0949	GO:0015823
slr0949	GO:0042941
slr0949	GO:0098713
slr0949	GO:1903785
slr0949	GO:1903806
slr0953	GO:0000287
slr0953	GO:0005986
slr0953	GO:0050307
slr0954	GO:0004525
slr0954	GO:0005737
slr0954	GO:0006364
slr0954	GO:0019843
slr0955	GO:0003723
slr0955	GO:0005829
slr0955	GO:0006396
slr0955	GO:0008173
sll0905	GO:0005737
sll0905	GO:0009117
sll0905	GO:0047429
sll1540	GO:0000271
sll1540	GO:0004582
sll1540	GO:0006488
sll1540	GO:0016020
sll1540	GO:0035269
slr1627	GO:0005886
slr1627	GO:0006865
slr1627	GO:0015171
slr1629	GO:0000455
slr1629	GO:0003723
slr1629	GO:0009982
slr1629	GO:0120159
ssl2982	GO:0000428
ssl2982	GO:0003677
ssl2982	GO:0003899
ssl2982	GO:0006351
slr1639	GO:0003723
slr1639	GO:0005829
slr1639	GO:0070929
slr1649	GO:0016829
sll1520	GO:0005524
sll1520	GO:0006281
sll1520	GO:0006310
sll1520	GO:0009314
sll1520	GO:0009432
sll0420	GO:0009039
sll0420	GO:0035550
sll0420	GO:0043419
sll0271	GO:0003723
sll0271	GO:0005829
sll0271	GO:0006353
sll0271	GO:0031564
sll0260	GO:0005886
sll0260	GO:0050660
ssr0482	GO:0003735
ssr0482	GO:0005737
ssr0482	GO:0006412
ssr0482	GO:0015935
sll0257	GO:0002949
sll0257	GO:0005524
sll0257	GO:0005737
sll0257	GO:0046872
slr0395	GO:0003677
slr0395	GO:0003700
slr0395	GO:0005829
slr0395	GO:0006355
sll0356	GO:0000162
sll0356	GO:0004640
slr0152	GO:0004674
slr0152	GO:0005524
slr0152	GO:0016310
sll0145	GO:0005737
sll0145	GO:0006412
sll0145	GO:0006415
sll0145	GO:0043023
slr0164	GO:0004176
slr0164	GO:0004252
slr0164	GO:0006515
slr0164	GO:0009368
slr0164	GO:0051117
slr1925	GO:0005886
slr1925	GO:0009236
slr1925	GO:0015420
slr1925	GO:0048472
sll1865	GO:0005737
sll1865	GO:0016149
slr1934	GO:0004739
slr1934	GO:0006086
slr1934	GO:0009083
slr1934	GO:0043231
sll1854	GO:0006281
sll1854	GO:0008311
sll1854	GO:0046872
sll1848	GO:0003841
sll1848	GO:0008654
sll1848	GO:0016020
sll1848	GO:0042171
slr1943	GO:0005886
slr1943	GO:0016757
ssr3307	GO:0005886
