# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "BG11_control_t0_r2_T1.featureCounts.txt" "BG11_control_t0_r2_T1.bam" 
Geneid	Chr	Start	End	Strand	Length	BG11_control_t0_r2_T1.bam
nc_slr2067-as2|103	nc_slr2067-as2|103	1	22	.	22	165
nc_slr0913-as|71	nc_slr0913-as|71	1	22	.	22	113
nc_sll1631-as|48	nc_sll1631-as|48	1	21	.	21	185
nc_slr1575-as|99	nc_slr1575-as|99	1	20	.	20	91
nc_sll0843-as2|7	nc_sll0843-as2|7	1	22	.	22	163
nc_sll1704|150	nc_sll1704|150	1	21	.	21	349
nc_sll1277-as|60	nc_sll1277-as|60	1	17	.	17	342
nc_ncl0930|90	nc_ncl0930|90	1	17	.	17	179
nc_sll0427|186	nc_sll0427|186	1	17	.	17	27
nc_slr0854|0	nc_slr0854|0	1	21	.	21	56
nc_sll1699-as|35	nc_sll1699-as|35	1	18	.	18	246
nc_sll0026-as|39	nc_sll0026-as|39	1	17	.	17	419
nc_sll1906-as|76	nc_sll1906-as|76	1	18	.	18	566
nc_slr0783|115	nc_slr0783|115	1	17	.	17	233
nc_slr1926-as2|46	nc_slr1926-as2|46	1	21	.	21	476
nc_sll1800-as|110	nc_sll1800-as|110	1	20	.	20	177
nc_slr2070-as2|0	nc_slr2070-as2|0	1	18	.	18	353
nc_ncr0150|47	nc_ncr0150|47	1	19	.	19	265
nc_sll0108|41	nc_sll0108|41	1	17	.	17	309
nc_ncr0150|41	nc_ncr0150|41	1	20	.	20	227
nc_sll2006-as|29	nc_sll2006-as|29	1	20	.	20	313
nc_slr1044|28	nc_slr1044|28	1	19	.	19	432
nc_sll0419|70	nc_sll0419|70	1	21	.	21	993
nc_slr1070|3	nc_slr1070|3	1	20	.	20	272
nc_sll0823-as|60	nc_sll0823-as|60	1	17	.	17	380
nc_slr0073|29	nc_slr0073|29	1	19	.	19	38
nc_slr1828|164	nc_slr1828|164	1	18	.	18	168
nc_sll0088-as2|42	nc_sll0088-as2|42	1	21	.	21	188
nc_sll1679-as|51	nc_sll1679-as|51	1	17	.	17	169
nc_slr1022|41	nc_slr1022|41	1	21	.	21	205
nc_slr1067|41	nc_slr1067|41	1	22	.	22	49
nc_slr0913-as|107	nc_slr0913-as|107	1	19	.	19	609
nc_sll0681-as|35	nc_sll0681-as|35	1	19	.	19	585
nc_sll1905|89	nc_sll1905|89	1	19	.	19	563
nc_slr1028-as8|138	nc_slr1028-as8|138	1	20	.	20	276
nc_slr1783-as2|20	nc_slr1783-as2|20	1	22	.	22	69
nc_slr0369-as2|27	nc_slr0369-as2|27	1	18	.	18	416
nc_sll1028-as|38	nc_sll1028-as|38	1	21	.	21	257
nc_slr0707-as|33	nc_slr0707-as|33	1	18	.	18	132
nc_ncl1255|95	nc_ncl1255|95	1	17	.	17	225
nc_sll1967-as|84	nc_sll1967-as|84	1	18	.	18	178
nc_sll0541|23	nc_sll0541|23	1	17	.	17	486
nc_ncl1380|36	nc_ncl1380|36	1	20	.	20	273
nc_ncl0560|94	nc_ncl0560|94	1	17	.	17	378
nc_sll0320|1	nc_sll0320|1	1	21	.	21	379
nc_ncr1490|37	nc_ncr1490|37	1	17	.	17	198
nc_ncr1460|50	nc_ncr1460|50	1	22	.	22	125
nc_slr0882-as|98	nc_slr0882-as|98	1	20	.	20	216
nc_slr1847-as|134	nc_slr1847-as|134	1	19	.	19	190
nc_ssr2315|164	nc_ssr2315|164	1	17	.	17	929
nc_sll0753-as|48	nc_sll0753-as|48	1	17	.	17	190
nc_sll1730-as2|150	nc_sll1730-as2|150	1	21	.	21	270
nc_slr1176-as|37	nc_slr1176-as|37	1	20	.	20	149
nc_sll0007-as|48	nc_sll0007-as|48	1	18	.	18	249
nc_slr1176-as|31	nc_slr1176-as|31	1	22	.	22	229
nc_slr0688-as2|7	nc_slr0688-as2|7	1	18	.	18	16
nc_ncr0820|22	nc_ncr0820|22	1	19	.	19	129
nc_slr1494-as|83	nc_slr1494-as|83	1	19	.	19	56
nc_ncr0870|117	nc_ncr0870|117	1	17	.	17	237
nc_sll0847|55	nc_sll0847|55	1	17	.	17	141
nc_sll0006-as|62	nc_sll0006-as|62	1	19	.	19	368
nc_sll1667-as|45	nc_sll1667-as|45	1	20	.	20	111
nc_slr0322-as|41	nc_slr0322-as|41	1	17	.	17	207
nc_slr0949|29	nc_slr0949|29	1	20	.	20	335
nc_slr1901|43	nc_slr1901|43	1	17	.	17	88
nc_sll0759|71	nc_sll0759|71	1	19	.	19	144
nc_sll0023-as|64	nc_sll0023-as|64	1	17	.	17	179
nc_sll0270|44	nc_sll0270|44	1	19	.	19	397
nc_slr0882-as|70	nc_slr0882-as|70	1	19	.	19	240
nc_sll1360-as|103	nc_sll1360-as|103	1	18	.	18	0
nc_slr1613|149	nc_slr1613|149	1	20	.	20	33
nc_sll1372|147	nc_sll1372|147	1	20	.	20	198
nc_sll0497|67	nc_sll0497|67	1	19	.	19	324
nc_slr0854|112	nc_slr0854|112	1	20	.	20	165
nc_slr0882-as|79	nc_slr0882-as|79	1	22	.	22	378
nc_slr1028-as6|32	nc_slr1028-as6|32	1	20	.	20	200
nc_slr0851|77	nc_slr0851|77	1	22	.	22	279
nc_slr0887|23	nc_slr0887|23	1	18	.	18	436
nc_sll1945|59	nc_sll1945|59	1	19	.	19	161
nc_sll1306-as|59	nc_sll1306-as|59	1	18	.	18	232
nc_slr1166-as|29	nc_slr1166-as|29	1	20	.	20	135
nc_sll0980|34	nc_sll0980|34	1	20	.	20	191
nc_ncr1650|55	nc_ncr1650|55	1	17	.	17	88
nc_ncr0790|74	nc_ncr0790|74	1	17	.	17	206
nc_ncr1470|51	nc_ncr1470|51	1	17	.	17	188
nc_sll1699|62	nc_sll1699|62	1	20	.	20	46
nc_slr1639|30	nc_slr1639|30	1	21	.	21	37
nc_sll0656-as|154	nc_sll0656-as|154	1	20	.	20	205
nc_sll1677-as|110	nc_sll1677-as|110	1	19	.	19	486
nc_sll0640-as3|42	nc_sll0640-as3|42	1	22	.	22	352
nc_sll1124-as|8	nc_sll1124-as|8	1	22	.	22	149
nc_ncl1690|35	nc_ncl1690|35	1	17	.	17	40
nc_slr0031-as|38	nc_slr0031-as|38	1	17	.	17	367
nc_sll1653|49	nc_sll1653|49	1	20	.	20	406
nc_sll0207-as2|39	nc_sll0207-as2|39	1	22	.	22	270
nc_sll1502|58	nc_sll1502|58	1	22	.	22	230
nc_slr1081-as|41	nc_slr1081-as|41	1	17	.	17	239
nc_slr2027|88	nc_slr2027|88	1	18	.	18	198
nc_sll0696-as|71	nc_sll0696-as|71	1	17	.	17	716
nc_sll1502|50	nc_sll1502|50	1	22	.	22	120
nc_sll0996|19	nc_sll0996|19	1	17	.	17	471
nc_slr1847-as|60	nc_slr1847-as|60	1	18	.	18	168
nc_slr1138-as|97	nc_slr1138-as|97	1	18	.	18	122
nc_sll1276-as|58	nc_sll1276-as|58	1	22	.	22	396
nc_ncr0510|110	nc_ncr0510|110	1	17	.	17	126
nc_slr0151|35	nc_slr0151|35	1	20	.	20	273
nc_slr1541|21	nc_slr1541|21	1	18	.	18	356
nc_ncl0690|160	nc_ncl0690|160	1	17	.	17	466
nc_slr1570-as|83	nc_slr1570-as|83	1	17	.	17	826
nc_slr1385|33	nc_slr1385|33	1	17	.	17	79
nc_ncl1390|35	nc_ncl1390|35	1	20	.	20	201
nc_ncr0510|119	nc_ncr0510|119	1	18	.	18	307
nc_slr0593-as|37	nc_slr0593-as|37	1	21	.	21	128
nc_slr0442-as3|188	nc_slr0442-as3|188	1	19	.	19	171
nc_ssr2848-as|137	nc_ssr2848-as|137	1	18	.	18	292
nc_sll0723-as2|101	nc_sll0723-as2|101	1	21	.	21	322
nc_slr0370-as|15	nc_slr0370-as|15	1	17	.	17	50
nc_slr0440-as|30	nc_slr0440-as|30	1	20	.	20	0
nc_sll1027-as|178	nc_sll1027-as|178	1	20	.	20	291
nc_slr0423|43	nc_slr0423|43	1	22	.	22	320
nc_ncl0570|69	nc_ncl0570|69	1	17	.	17	170
nc_slr1142-as|37	nc_slr1142-as|37	1	19	.	19	447
nc_sll1027-as|170	nc_sll1027-as|170	1	19	.	19	252
nc_ncl1630|38	nc_ncl1630|38	1	18	.	18	232
nc_slr2043-as|30	nc_slr2043-as|30	1	18	.	18	214
nc_slr1593|35	nc_slr1593|35	1	17	.	17	79
nc_sll1695-as|90	nc_sll1695-as|90	1	22	.	22	238
nc_ssr1562-as2|75	nc_ssr1562-as2|75	1	17	.	17	89
nc_ncl1040|1	nc_ncl1040|1	1	20	.	20	64
nc_slr1706|0	nc_slr1706|0	1	18	.	18	182
nc_sll1501|93	nc_sll1501|93	1	19	.	19	332
nc_slr1187-as|32	nc_slr1187-as|32	1	21	.	21	127
nc_slr2083-as2|78	nc_slr2083-as2|78	1	22	.	22	244
nc_slr1570-as|47	nc_slr1570-as|47	1	19	.	19	273
nc_sll0930|156	nc_sll0930|156	1	21	.	21	189
nc_slr0104|20	nc_slr0104|20	1	17	.	17	309
nc_slr0033-as|35	nc_slr0033-as|35	1	21	.	21	190
nc_sll1289-as2|76	nc_sll1289-as2|76	1	19	.	19	1089
nc_slr1050-as|91	nc_slr1050-as|91	1	20	.	20	295
nc_ncr0390|68	nc_ncr0390|68	1	20	.	20	62
nc_sll1289-as2|70	nc_sll1289-as2|70	1	19	.	19	236
nc_slr0063-as|132	nc_slr0063-as|132	1	22	.	22	151
nc_ssl2999|84	nc_ssl2999|84	1	19	.	19	263
nc_sll1679-as|39	nc_sll1679-as|39	1	17	.	17	178
nc_ncl0690|38	nc_ncl0690|38	1	19	.	19	200
nc_slr1673-as|23	nc_slr1673-as|23	1	22	.	22	208
nc_sll1890|84	nc_sll1890|84	1	17	.	17	341
nc_sll1679-as|33	nc_sll1679-as|33	1	17	.	17	314
nc_sll0993|46	nc_sll0993|46	1	20	.	20	124
nc_slr1159|86	nc_slr1159|86	1	19	.	19	108
nc_sll2001-as|117	nc_sll2001-as|117	1	22	.	22	138
nc_sll0241|30	nc_sll0241|30	1	21	.	21	219
nc_slr0359-as3|8	nc_slr0359-as3|8	1	22	.	22	600
nc_slr1179|103	nc_slr1179|103	1	18	.	18	274
nc_sll2001-as|111	nc_sll2001-as|111	1	20	.	20	181
nc_sll1987|45	nc_sll1987|45	1	22	.	22	84
nc_sll0842|66	nc_sll0842|66	1	18	.	18	524
nc_ncl1150|60	nc_ncl1150|60	1	17	.	17	752
nc_slr1403-as|62	nc_slr1403-as|62	1	22	.	22	181
nc_slr1984|163	nc_slr1984|163	1	18	.	18	432
nc_slr1552-as3|24	nc_slr1552-as3|24	1	20	.	20	257
nc_ncl0780|66	nc_ncl0780|66	1	17	.	17	101
nc_slr0379|70	nc_slr0379|70	1	21	.	21	206
nc_slr1615-as|21	nc_slr1615-as|21	1	17	.	17	179
nc_ncr0980|74	nc_ncr0980|74	1	18	.	18	757
nc_sll0934|101	nc_sll0934|101	1	20	.	20	232
nc_slr1206|63	nc_slr1206|63	1	18	.	18	19
nc_sll0934|107	nc_sll0934|107	1	20	.	20	272
nc_sll0552-as|8	nc_sll0552-as|8	1	22	.	22	84
nc_slr0327-as|118	nc_slr0327-as|118	1	19	.	19	154
nc_slr1593-as|80	nc_slr1593-as|80	1	19	.	19	361
nc_slr1248-as|26	nc_slr1248-as|26	1	19	.	19	394
nc_sll0545|40	nc_sll0545|40	1	19	.	19	101
nc_sll1131-as|99	nc_sll1131-as|99	1	17	.	17	275
nc_slr0080-as|167	nc_slr0080-as|167	1	22	.	22	190
nc_sll2006-as|97	nc_sll2006-as|97	1	20	.	20	269
nc_slr1322-as2|1	nc_slr1322-as2|1	1	21	.	21	682
nc_slr1413-as|30	nc_slr1413-as|30	1	18	.	18	95
nc_slr0394-as|5	nc_slr0394-as|5	1	22	.	22	405
nc_sll1929|26	nc_sll1929|26	1	20	.	20	172
nc_slr1174|81	nc_slr1174|81	1	19	.	19	321
nc_sll0833|23	nc_sll0833|23	1	19	.	19	383
nc_slr0935-as|8	nc_slr0935-as|8	1	22	.	22	121
nc_sll1656-as|72	nc_sll1656-as|72	1	19	.	19	260
nc_sll1528-as|31	nc_sll1528-as|31	1	20	.	20	627
nc_slr0721-as|4	nc_slr0721-as|4	1	22	.	22	271
nc_ncl1050|97	nc_ncl1050|97	1	22	.	22	371
nc_slr1744-as|54	nc_slr1744-as|54	1	18	.	18	682
nc_ncr1230|40	nc_ncr1230|40	1	22	.	22	254
nc_ncr0730|158	nc_ncr0730|158	1	20	.	20	185
nc_ssl2084-as|68	nc_ssl2084-as|68	1	21	.	21	1472
nc_sll1496-as|54	nc_sll1496-as|54	1	22	.	22	37
nc_ncr0380|76	nc_ncr0380|76	1	19	.	19	317
nc_slr0551-as|1	nc_slr0551-as|1	1	18	.	18	364
nc_ssl2084-as|61	nc_ssl2084-as|61	1	19	.	19	411
nc_ncr1670|73	nc_ncr1670|73	1	19	.	19	314
nc_sll0225-as|95	nc_sll0225-as|95	1	20	.	20	95
nc_slr0807-as2|2	nc_slr0807-as2|2	1	18	.	18	122
nc_slr0011|131	nc_slr0011|131	1	17	.	17	99
nc_sll1677-as|84	nc_sll1677-as|84	1	17	.	17	311
nc_slr2031-as|120	nc_slr2031-as|120	1	21	.	21	235
nc_sll0170-as|36	nc_sll0170-as|36	1	20	.	20	115
nc_sll0247-as2|102	nc_sll0247-as2|102	1	18	.	18	305
nc_slr1930|174	nc_slr1930|174	1	18	.	18	308
nc_ncl0440|79	nc_ncl0440|79	1	20	.	20	202
nc_sll2010-as|33	nc_sll2010-as|33	1	22	.	22	219
nc_slr1416|45	nc_slr1416|45	1	19	.	19	204
nc_sll1193-as2|154	nc_sll1193-as2|154	1	20	.	20	995
nc_slr0697-as|60	nc_slr0697-as|60	1	21	.	21	377
nc_slr1207-as|43	nc_slr1207-as|43	1	22	.	22	310
nc_sll0656-as|68	nc_sll0656-as|68	1	22	.	22	207
nc_sll0207-as3|99	nc_sll0207-as3|99	1	22	.	22	655
nc_sll0765-as3|88	nc_sll0765-as3|88	1	18	.	18	138
nc_slr1895|96	nc_slr1895|96	1	21	.	21	204
nc_slr1895|87	nc_slr1895|87	1	20	.	20	117
nc_ncr0580|109	nc_ncr0580|109	1	21	.	21	192
nc_sll0928|48	nc_sll0928|48	1	20	.	20	122
nc_sll0779|35	nc_sll0779|35	1	19	.	19	311
nc_slr1084-as|97	nc_slr1084-as|97	1	20	.	20	190
nc_ncl1330|85	nc_ncl1330|85	1	22	.	22	227
nc_slr0542-as|60	nc_slr0542-as|60	1	22	.	22	295
nc_sll1501|27	nc_sll1501|27	1	18	.	18	324
nc_sll1112-as|23	nc_sll1112-as|23	1	18	.	18	219
nc_slr0056-as2|36	nc_slr0056-as2|36	1	17	.	17	299
nc_slr0542-as|69	nc_slr0542-as|69	1	20	.	20	148
nc_slr0844|17	nc_slr0844|17	1	18	.	18	299
nc_sll1084-as|27	nc_sll1084-as|27	1	17	.	17	101
nc_slr1828|65	nc_slr1828|65	1	22	.	22	282
nc_slr1365|1	nc_slr1365|1	1	21	.	21	518
nc_slr0713-as2|1	nc_slr0713-as2|1	1	19	.	19	296
nc_slr2076-as|81	nc_slr2076-as|81	1	19	.	19	188
nc_slr2027-as|15	nc_slr2027-as|15	1	17	.	17	153
nc_slr1179|69	nc_slr1179|69	1	17	.	17	87
nc_slr1174-as|28	nc_slr1174-as|28	1	20	.	20	99
nc_sll1833-as|69	nc_sll1833-as|69	1	21	.	21	952
nc_sll0295-as|22	nc_sll0295-as|22	1	22	.	22	521
nc_slr2098|56	nc_slr2098|56	1	19	.	19	349
nc_slr2111-as|3	nc_slr2111-as|3	1	17	.	17	149
nc_sll0445|79	nc_sll0445|79	1	22	.	22	436
nc_ncr1690|81	nc_ncr1690|81	1	22	.	22	435
nc_sll1028-as|68	nc_sll1028-as|68	1	19	.	19	863
nc_sll2012|95	nc_sll2012|95	1	19	.	19	107
nc_slr0654-as|30	nc_slr0654-as|30	1	20	.	20	167
nc_sll1270-as|47	nc_sll1270-as|47	1	17	.	17	144
nc_sll1360|112	nc_sll1360|112	1	17	.	17	260
nc_slr1609-as|85	nc_slr1609-as|85	1	17	.	17	404
nc_slr1541|38	nc_slr1541|38	1	19	.	19	163
nc_slr2034-as|59	nc_slr2034-as|59	1	20	.	20	122
nc_slr0623-as|29	nc_slr0623-as|29	1	17	.	17	22
nc_sll0926-as2|67	nc_sll0926-as2|67	1	18	.	18	135
nc_sll1941|22	nc_sll1941|22	1	17	.	17	347
nc_slr1459-as|66	nc_slr1459-as|66	1	19	.	19	132
nc_sll0518-as|84	nc_sll0518-as|84	1	21	.	21	886
nc_sll1586|143	nc_sll1586|143	1	22	.	22	80
nc_slr0320-as|36	nc_slr0320-as|36	1	20	.	20	306
nc_ssl3222-as|24	nc_ssl3222-as|24	1	22	.	22	263
nc_sll2006-as|76	nc_sll2006-as|76	1	18	.	18	182
nc_sll1194|58	nc_sll1194|58	1	18	.	18	229
nc_slr1510|69	nc_slr1510|69	1	17	.	17	913
nc_slr1246-as|128	nc_slr1246-as|128	1	21	.	21	183
nc_sll0812-as2|39	nc_sll0812-as2|39	1	17	.	17	97
nc_sll0640-as|58	nc_sll0640-as|58	1	21	.	21	778
nc_ncl0930|54	nc_ncl0930|54	1	20	.	20	139
nc_sll1374-as|36	nc_sll1374-as|36	1	20	.	20	165
nc_slr1705-as|95	nc_slr1705-as|95	1	21	.	21	486
nc_sll0923|125	nc_sll0923|125	1	17	.	17	183
nc_slr0936-as|37	nc_slr0936-as|37	1	19	.	19	531
nc_ncr0575|10	nc_ncr0575|10	1	21	.	21	93
nc_sll0766|173	nc_sll0766|173	1	17	.	17	229
nc_ssl2781-as|71	nc_ssl2781-as|71	1	17	.	17	293
nc_sll1104-as|84	nc_sll1104-as|84	1	19	.	19	132
nc_sll0876|7	nc_sll0876|7	1	20	.	20	113
nc_sll1372|104	nc_sll1372|104	1	19	.	19	106
nc_slr1597-as|41	nc_slr1597-as|41	1	21	.	21	280
nc_slr0817-as|32	nc_slr0817-as|32	1	20	.	20	245
nc_sll1586-as|31	nc_sll1586-as|31	1	18	.	18	364
nc_slr0581|90	nc_slr0581|90	1	17	.	17	71
nc_slr0261-as3|93	nc_slr0261-as3|93	1	17	.	17	202
nc_slr0474-as|56	nc_slr0474-as|56	1	21	.	21	136
nc_slr0398-as|24	nc_slr0398-as|24	1	19	.	19	273
nc_slr0186|123	nc_slr0186|123	1	22	.	22	252
nc_sll1496-as2|30	nc_sll1496-as2|30	1	17	.	17	233
nc_sll1862|124	nc_sll1862|124	1	19	.	19	68
nc_slr0624|64	nc_slr0624|64	1	21	.	21	126
nc_slr0379|11	nc_slr0379|11	1	22	.	22	228
nc_sll0899-as2|21	nc_sll0899-as2|21	1	17	.	17	202
nc_slr1431|50	nc_slr1431|50	1	18	.	18	255
nc_sll1755-as|30	nc_sll1755-as|30	1	20	.	20	560
nc_sll1806-as|55	nc_sll1806-as|55	1	19	.	19	238
nc_slr1322-as2|21	nc_slr1322-as2|21	1	21	.	21	511
nc_sll1426|79	nc_sll1426|79	1	21	.	21	168
nc_sll0268|10	nc_sll0268|10	1	18	.	18	78
nc_slr1104|30	nc_slr1104|30	1	21	.	21	28
nc_sll1945|23	nc_sll1945|23	1	19	.	19	177
nc_slr1322-as2|28	nc_slr1322-as2|28	1	20	.	20	503
nc_slr0007|96	nc_slr0007|96	1	17	.	17	530
nc_slr2046-as3|105	nc_slr2046-as3|105	1	20	.	20	227
nc_slr0394-as|29	nc_slr0394-as|29	1	18	.	18	414
nc_slr1043|103	nc_slr1043|103	1	21	.	21	478
nc_slr0721|23	nc_slr0721|23	1	22	.	22	470
nc_sll1415|29	nc_sll1415|29	1	17	.	17	470
nc_slr0976|141	nc_slr0976|141	1	19	.	19	616
nc_slr0976|147	nc_slr0976|147	1	18	.	18	137
nc_sll1476-as|103	nc_sll1476-as|103	1	17	.	17	185
nc_sll0021|9	nc_sll0021|9	1	22	.	22	40
nc_ncr1710|30	nc_ncr1710|30	1	17	.	17	245
nc_sll1669-as|14	nc_sll1669-as|14	1	19	.	19	219
nc_sll1885-as|15	nc_sll1885-as|15	1	17	.	17	150
nc_ncl1255|23	nc_ncl1255|23	1	19	.	19	147
nc_sll1750|73	nc_sll1750|73	1	17	.	17	314
nc_sll0899-as|64	nc_sll0899-as|64	1	18	.	18	185
nc_slr2009-as|94	nc_slr2009-as|94	1	17	.	17	218
nc_slr1649|30	nc_slr1649|30	1	19	.	19	434
nc_sll0587-as|28	nc_sll0587-as|28	1	18	.	18	549
nc_sll1543-as|176	nc_sll1543-as|176	1	19	.	19	137
nc_sll0833|1	nc_sll0833|1	1	22	.	22	146
nc_sll1370-as|138	nc_sll1370-as|138	1	17	.	17	700
nc_slr1588|70	nc_slr1588|70	1	17	.	17	97
nc_sll1686-as|52	nc_sll1686-as|52	1	18	.	18	460
nc_slr1808|84	nc_slr1808|84	1	22	.	22	164
nc_slr0320-as4|39	nc_slr0320-as4|39	1	19	.	19	223
nc_slr0658-as3|98	nc_slr0658-as3|98	1	22	.	22	176
nc_sll1606-as|53	nc_sll1606-as|53	1	17	.	17	375
nc_sll0921-as|119	nc_sll0921-as|119	1	21	.	21	80
nc_ncl1270|82	nc_ncl1270|82	1	21	.	21	370
nc_sll0541|135	nc_sll0541|135	1	17	.	17	369
nc_slr1163|41	nc_slr1163|41	1	19	.	19	84
nc_slr1277|75	nc_slr1277|75	1	19	.	19	120
nc_sll2001-as|61	nc_sll2001-as|61	1	19	.	19	317
nc_slr1028-as13|53	nc_slr1028-as13|53	1	22	.	22	157
nc_slr1431-as|10	nc_slr1431-as|10	1	17	.	17	164
nc_slr0359-as3|29	nc_slr0359-as3|29	1	17	.	17	107
nc_slr1067|47	nc_slr1067|47	1	17	.	17	253
nc_slr1540|74	nc_slr1540|74	1	22	.	22	66
nc_slr1816-as|67	nc_slr1816-as|67	1	21	.	21	105
nc_sll1631-as|70	nc_sll1631-as|70	1	22	.	22	584
nc_sll1732-as|70	nc_sll1732-as|70	1	18	.	18	454
nc_slr1028|135	nc_slr1028|135	1	19	.	19	293
nc_slr1187-as|63	nc_slr1187-as|63	1	22	.	22	408
nc_slr0658-as2|8	nc_slr0658-as2|8	1	20	.	20	86
nc_sll0258|56	nc_sll0258|56	1	17	.	17	142
nc_ncr0840|52	nc_ncr0840|52	1	18	.	18	538
nc_sll1744|139	nc_sll1744|139	1	21	.	21	598
nc_sll1704|161	nc_sll1704|161	1	18	.	18	166
nc_slr0981|115	nc_slr0981|115	1	20	.	20	156
nc_slr1085-as|35	nc_slr1085-as|35	1	19	.	19	652
nc_slr0772|68	nc_slr0772|68	1	17	.	17	46
nc_ncr0040|30	nc_ncr0040|30	1	18	.	18	240
nc_slr0872-as2|48	nc_slr0872-as2|48	1	18	.	18	177
nc_slr1028-as2|23	nc_slr1028-as2|23	1	20	.	20	204
nc_ssr2755-as|9	nc_ssr2755-as|9	1	19	.	19	103
nc_slr1964|80	nc_slr1964|80	1	22	.	22	259
nc_sll1265-as|44	nc_sll1265-as|44	1	18	.	18	169
nc_sll1851-as|80	nc_sll1851-as|80	1	18	.	18	302
nc_sll0284-as|37	nc_sll0284-as|37	1	22	.	22	220
nc_sll1965|115	nc_sll1965|115	1	20	.	20	555
nc_slr1926-as2|55	nc_slr1926-as2|55	1	20	.	20	140
nc_slr2076|37	nc_slr2076|37	1	22	.	22	150
nc_sll0260|40	nc_sll0260|40	1	17	.	17	122
nc_sll1572-as3|11	nc_sll1572-as3|11	1	19	.	19	284
nc_sll0728-as2|90	nc_sll0728-as2|90	1	17	.	17	354
nc_sll1344-as|76	nc_sll1344-as|76	1	21	.	21	147
nc_ssr1038|76	nc_ssr1038|76	1	21	.	21	199
nc_sll1406|23	nc_sll1406|23	1	18	.	18	73
nc_sll0108|59	nc_sll0108|59	1	17	.	17	216
nc_sll0419|60	nc_sll0419|60	1	18	.	18	289
nc_slr0216-as|30	nc_slr0216-as|30	1	17	.	17	136
nc_slr0744-as|42	nc_slr0744-as|42	1	19	.	19	308
nc_slr1197-as|132	nc_slr1197-as|132	1	17	.	17	254
nc_slr0487|79	nc_slr0487|79	1	18	.	18	103
nc_sll1516-as|29	nc_sll1516-as|29	1	18	.	18	352
nc_sll1184-as|87	nc_sll1184-as|87	1	17	.	17	35
nc_ncr1590|32	nc_ncr1590|32	1	17	.	17	403
nc_sll0088-as2|55	nc_sll0088-as2|55	1	19	.	19	154
nc_slr1462-as|53	nc_slr1462-as|53	1	21	.	21	209
nc_sll0681-as|29	nc_sll0681-as|29	1	20	.	20	25
nc_slr1207-as|3	nc_slr1207-as|3	1	22	.	22	93
nc_slr0852|2	nc_slr0852|2	1	18	.	18	140
nc_slr0316|196	nc_slr0316|196	1	19	.	19	131
nc_slr1783-as2|51	nc_slr1783-as2|51	1	19	.	19	298
nc_slr1759|78	nc_slr1759|78	1	18	.	18	106
nc_slr1107-as|53	nc_slr1107-as|53	1	18	.	18	104
nc_sll1426|114	nc_sll1426|114	1	18	.	18	254
nc_sll0681-as|51	nc_sll0681-as|51	1	19	.	19	150
nc_slr0482|62	nc_slr0482|62	1	19	.	19	272
nc_slr1929-as|57	nc_slr1929-as|57	1	18	.	18	130
nc_sll1822|45	nc_sll1822|45	1	18	.	18	143
nc_ncr0490|62	nc_ncr0490|62	1	21	.	21	280
nc_ssl2717-as|86	nc_ssl2717-as|86	1	21	.	21	320
nc_slr0366-as|28	nc_slr0366-as|28	1	17	.	17	68
nc_sll1578|65	nc_sll1578|65	1	20	.	20	367
nc_sll1434-as|6	nc_sll1434-as|6	1	17	.	17	110
nc_slr0935-as|68	nc_slr0935-as|68	1	20	.	20	200
nc_ssl3076|68	nc_ssl3076|68	1	17	.	17	195
nc_slr0900|83	nc_slr0900|83	1	19	.	19	334
nc_ssr1513-as|46	nc_ssr1513-as|46	1	19	.	19	348
nc_slr1610-as|27	nc_slr1610-as|27	1	19	.	19	191
nc_slr1588|99	nc_slr1588|99	1	18	.	18	837
nc_slr0721-as|14	nc_slr0721-as|14	1	20	.	20	208
nc_ssl3076|61	nc_ssl3076|61	1	22	.	22	231
nc_sll1749-as|59	nc_sll1749-as|59	1	20	.	20	190
nc_slr0670|7	nc_slr0670|7	1	20	.	20	144
nc_sll0374|15	nc_sll0374|15	1	20	.	20	117
nc_slr0949|19	nc_slr0949|19	1	18	.	18	469
nc_slr1691-as|79	nc_slr1691-as|79	1	17	.	17	348
nc_sll1277-as|187	nc_sll1277-as|187	1	22	.	22	390
nc_ncr1397|47	nc_ncr1397|47	1	20	.	20	262
nc_slr1763-as2|77	nc_slr1763-as2|77	1	17	.	17	99
nc_sll0409-as|161	nc_sll0409-as|161	1	17	.	17	471
nc_sll0027|19	nc_sll0027|19	1	18	.	18	791
nc_slr0801|119	nc_slr0801|119	1	22	.	22	176
nc_slr0612-as|27	nc_slr0612-as|27	1	21	.	21	55
nc_slr1616|3	nc_slr1616|3	1	22	.	22	117
nc_sll0217|73	nc_sll0217|73	1	20	.	20	461
nc_slr1295|40	nc_slr1295|40	1	17	.	17	135
nc_sll0920-as2|31	nc_sll0920-as2|31	1	18	.	18	70
nc_sll1667-as|58	nc_sll1667-as|58	1	18	.	18	233
nc_slr1556-as|217	nc_slr1556-as|217	1	20	.	20	155
nc_ncl1170|50	nc_ncl1170|50	1	19	.	19	207
nc_slr0801|110	nc_slr0801|110	1	19	.	19	559
nc_sll0587|74	nc_sll0587|74	1	22	.	22	162
nc_slr1572|143	nc_slr1572|143	1	17	.	17	150
nc_sll1730-as2|235	nc_sll1730-as2|235	1	20	.	20	131
