# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "Lys_t8_r2_T1.featureCounts.txt" "Lys_t8_r2_T1.bam" 
Geneid	Chr	Start	End	Strand	Length	Lys_t8_r2_T1.bam
nc_slr0042-as|86	nc_slr0042-as|86	1	19	.	19	254
nc_sll1341-as|146	nc_sll1341-as|146	1	17	.	17	376
nc_sll0750-as|253	nc_sll0750-as|253	1	22	.	22	234
nc_slr0822|31	nc_slr0822|31	1	21	.	21	264
nc_slr0442-as|131	nc_slr0442-as|131	1	21	.	21	549
nc_slr2031-as|0	nc_slr2031-as|0	1	17	.	17	183
nc_ncr1070|55	nc_ncr1070|55	1	22	.	22	399
nc_sll0182-as|34	nc_sll0182-as|34	1	22	.	22	122
nc_sll1527-as|49	nc_sll1527-as|49	1	22	.	22	247
nc_ncr0240|14	nc_ncr0240|14	1	20	.	20	141
nc_sll0766|92	nc_sll0766|92	1	20	.	20	118
nc_sll1441|170	nc_sll1441|170	1	20	.	20	310
nc_ncr1620|25	nc_ncr1620|25	1	19	.	19	386
nc_sll0909-as|31	nc_sll0909-as|31	1	18	.	18	100
nc_slr1336|134	nc_slr1336|134	1	21	.	21	251
nc_ncr0070|31	nc_ncr0070|31	1	21	.	21	107
nc_sll0498-as|74	nc_sll0498-as|74	1	21	.	21	164
nc_sll0083-as|124	nc_sll0083-as|124	1	18	.	18	192
nc_ncr0280|175	nc_ncr0280|175	1	19	.	19	63
nc_slr1866-as2|107	nc_slr1866-as2|107	1	17	.	17	101
nc_slr1344-as|2	nc_slr1344-as|2	1	20	.	20	244
nc_ncr0070|37	nc_ncr0070|37	1	22	.	22	347
nc_slr1332-as|29	nc_slr1332-as|29	1	21	.	21	54
nc_slr1462|91	nc_slr1462|91	1	19	.	19	277
nc_sll1941-as|8	nc_sll1941-as|8	1	20	.	20	75
nc_slr1608-as|160	nc_slr1608-as|160	1	18	.	18	810
nc_ncl0845|117	nc_ncl0845|117	1	17	.	17	306
nc_ssr2422|134	nc_ssr2422|134	1	21	.	21	392
nc_sll1676|108	nc_sll1676|108	1	22	.	22	159
nc_sll0830-as|3	nc_sll0830-as|3	1	19	.	19	226
nc_slr0345-as|48	nc_slr0345-as|48	1	20	.	20	248
nc_ncl1670|69	nc_ncl1670|69	1	18	.	18	79
nc_sll0298|31	nc_sll0298|31	1	22	.	22	116
nc_sll1265-as|2	nc_sll1265-as|2	1	21	.	21	126
nc_slr0331|34	nc_slr0331|34	1	18	.	18	244
nc_slr1727-as2|9	nc_slr1727-as2|9	1	21	.	21	110
nc_ncl1680|38	nc_ncl1680|38	1	22	.	22	88
nc_sll1725-as|108	nc_sll1725-as|108	1	18	.	18	146
nc_slr1608-as|82	nc_slr1608-as|82	1	18	.	18	709
nc_slr0688-as2|44	nc_slr0688-as2|44	1	18	.	18	286
nc_ssl3712-as|157	nc_ssl3712-as|157	1	20	.	20	62
nc_slr1794|46	nc_slr1794|46	1	17	.	17	102
nc_sll1942|34	nc_sll1942|34	1	21	.	21	276
nc_sll1623|31	nc_sll1623|31	1	19	.	19	60
nc_slr0151|64	nc_slr0151|64	1	21	.	21	246
nc_slr1177-as|3	nc_slr1177-as|3	1	22	.	22	239
nc_sll1833-as|94	nc_sll1833-as|94	1	21	.	21	66
nc_sll0295-as|30	nc_sll0295-as|30	1	18	.	18	287
nc_sll0007-as|29	nc_sll0007-as|29	1	21	.	21	414
nc_sll1127-as2|21	nc_sll1127-as2|21	1	20	.	20	82
nc_sll1755-as|39	nc_sll1755-as|39	1	18	.	18	254
nc_sll1575-as|35	nc_sll1575-as|35	1	20	.	20	54
nc_slr0482|51	nc_slr0482|51	1	22	.	22	121
nc_slr0758|123	nc_slr0758|123	1	21	.	21	175
nc_sll1890|54	nc_sll1890|54	1	21	.	21	160
nc_sll1586|116	nc_sll1586|116	1	22	.	22	478
nc_sll0680|2	nc_sll0680|2	1	21	.	21	2597
nc_sll1033|7	nc_sll1033|7	1	18	.	18	193
nc_slr0872-as|67	nc_slr0872-as|67	1	21	.	21	149
nc_slr1657-as|2	nc_slr1657-as|2	1	21	.	21	127
nc_slr0758|129	nc_slr0758|129	1	19	.	19	198
nc_sll0680|5	nc_sll0680|5	1	22	.	22	103
nc_slr1878-as|29	nc_slr1878-as|29	1	19	.	19	239
nc_slr1227-as2|65	nc_slr1227-as2|65	1	17	.	17	172
nc_sll1191|16	nc_sll1191|16	1	21	.	21	80
nc_sll0996|76	nc_sll0996|76	1	21	.	21	180
nc_sll0711|3	nc_sll0711|3	1	20	.	20	25
nc_slr0807-as2|77	nc_slr0807-as2|77	1	19	.	19	241
nc_sll0740|24	nc_sll0740|24	1	19	.	19	8
nc_sll0298|38	nc_sll0298|38	1	17	.	17	31
nc_slr1028-as|93	nc_slr1028-as|93	1	19	.	19	273
nc_sll0558|22	nc_sll0558|22	1	22	.	22	121
nc_sll0640-as|67	nc_sll0640-as|67	1	20	.	20	756
nc_slr0063-as|30	nc_slr0063-as|30	1	19	.	19	335
nc_sll1374-as|29	nc_sll1374-as|29	1	17	.	17	506
nc_slr1306|62	nc_slr1306|62	1	21	.	21	235
nc_sll0540-as|0	nc_sll0540-as|0	1	22	.	22	149
nc_sll0107-as|6	nc_sll0107-as|6	1	19	.	19	327
nc_sll1372|119	nc_sll1372|119	1	20	.	20	345
nc_slr0654-as|114	nc_slr0654-as|114	1	17	.	17	172
nc_sll1527-as|12	nc_sll1527-as|12	1	21	.	21	143
nc_slr0806-as|85	nc_slr0806-as|85	1	17	.	17	511
nc_ssl0318|2	nc_ssl0318|2	1	17	.	17	192
nc_slr0442-as2|19	nc_slr0442-as2|19	1	20	.	20	269
nc_slr0346-as|27	nc_slr0346-as|27	1	21	.	21	138
nc_slr2067-as2|46	nc_slr2067-as2|46	1	22	.	22	224
nc_ncl1130|92	nc_ncl1130|92	1	20	.	20	44
nc_slr0537-as|16	nc_slr0537-as|16	1	18	.	18	381
nc_sll0899-as2|38	nc_sll0899-as2|38	1	19	.	19	178
nc_sll0813|55	nc_sll0813|55	1	21	.	21	46
nc_sll1697|58	nc_sll1697|58	1	20	.	20	329
nc_sll1734|35	nc_sll1734|35	1	22	.	22	28
nc_sll1470-as|17	nc_sll1470-as|17	1	20	.	20	307
nc_ssl1633-as2|88	nc_ssl1633-as2|88	1	19	.	19	110
nc_slr1596-as|65	nc_slr1596-as|65	1	17	.	17	202
nc_sll0899-as2|32	nc_sll0899-as2|32	1	20	.	20	738
nc_slr0854|15	nc_slr0854|15	1	19	.	19	104
nc_ncl1020|57	nc_ncl1020|57	1	20	.	20	118
nc_slr1415-as|0	nc_slr1415-as|0	1	19	.	19	102
nc_ncr0630|36	nc_ncr0630|36	1	19	.	19	291
nc_ncr1620|100	nc_ncr1620|100	1	17	.	17	384
nc_slr1104|23	nc_slr1104|23	1	19	.	19	99
nc_ncl1680|71	nc_ncl1680|71	1	21	.	21	84
nc_sll1283|109	nc_sll1283|109	1	18	.	18	178
nc_sll0930-as|0	nc_sll0930-as|0	1	17	.	17	259
nc_sll0943|70	nc_sll0943|70	1	18	.	18	29
nc_slr1438|30	nc_slr1438|30	1	17	.	17	206
nc_ncr0330|1	nc_ncr0330|1	1	17	.	17	119
nc_sll1415|35	nc_sll1415|35	1	18	.	18	398
nc_slr0267-as|54	nc_slr0267-as|54	1	17	.	17	350
nc_slr2062-as|62	nc_slr2062-as|62	1	17	.	17	224
nc_slr2046-as4|29	nc_slr2046-as4|29	1	22	.	22	120
nc_slr0453-as|15	nc_slr0453-as|15	1	17	.	17	174
nc_slr2062-as|69	nc_slr2062-as|69	1	19	.	19	156
nc_ssl0312|81	nc_ssl0312|81	1	22	.	22	131
nc_sll1669-as|20	nc_sll1669-as|20	1	22	.	22	74
nc_ncl0750|63	nc_ncl0750|63	1	19	.	19	177
nc_sll1289-as2|40	nc_sll1289-as2|40	1	17	.	17	792
nc_slr0889|58	nc_slr0889|58	1	17	.	17	114
nc_slr0063|165	nc_slr0063|165	1	17	.	17	142
nc_sll1150|60	nc_sll1150|60	1	18	.	18	412
nc_slr1808|95	nc_slr1808|95	1	22	.	22	112
nc_sll1594-as|65	nc_sll1594-as|65	1	19	.	19	105
nc_slr1588|64	nc_slr1588|64	1	18	.	18	119
nc_sll0263-as|26	nc_sll0263-as|26	1	22	.	22	708
nc_slr0327|56	nc_slr0327|56	1	21	.	21	360
nc_sll1283|74	nc_sll1283|74	1	19	.	19	105
nc_slr1164-as|99	nc_slr1164-as|99	1	17	.	17	126
nc_slr1028-as11|77	nc_slr1028-as11|77	1	20	.	20	79
nc_slr1403|23	nc_slr1403|23	1	19	.	19	126
nc_slr1507-as|0	nc_slr1507-as|0	1	20	.	20	194
nc_sll0374|21	nc_sll0374|21	1	22	.	22	116
nc_sll1787-as|92	nc_sll1787-as|92	1	19	.	19	149
nc_sll1191-as|53	nc_sll1191-as|53	1	20	.	20	117
nc_sll1027-as|116	nc_sll1027-as|116	1	20	.	20	622
nc_ncl1340|83	nc_ncl1340|83	1	21	.	21	142
nc_slr0144-as|67	nc_slr0144-as|67	1	21	.	21	258
nc_sll2001-as|52	nc_sll2001-as|52	1	18	.	18	42099
nc_sll0921-as|107	nc_sll0921-as|107	1	20	.	20	196
nc_sll1908-as|31	nc_sll1908-as|31	1	17	.	17	381
nc_sll0337-as|55	nc_sll0337-as|55	1	22	.	22	267
nc_slr2098-as2|96	nc_slr2098-as2|96	1	20	.	20	294
nc_sll1822|89	nc_sll1822|89	1	17	.	17	41
nc_sll1473|60	nc_sll1473|60	1	17	.	17	206
nc_sll0170|2	nc_sll0170|2	1	21	.	21	125
nc_sll0446|120	nc_sll0446|120	1	20	.	20	79
nc_sll0377|177	nc_sll0377|177	1	18	.	18	389
nc_sll1938|35	nc_sll1938|35	1	18	.	18	111
nc_sll1572-as2|1	nc_sll1572-as2|1	1	18	.	18	138
nc_slr0772|54	nc_slr0772|54	1	17	.	17	93
nc_sll0876|28	nc_sll0876|28	1	22	.	22	190
nc_slr0600-as|52	nc_slr0600-as|52	1	19	.	19	551
nc_slr1930|47	nc_slr1930|47	1	19	.	19	204
nc_ssr2711-as|65	nc_ssr2711-as|65	1	20	.	20	384
nc_sll0227-as|40	nc_sll0227-as|40	1	19	.	19	1521
nc_slr1324-as|61	nc_slr1324-as|61	1	21	.	21	63
nc_sll0204-as2|65	nc_sll0204-as2|65	1	17	.	17	155
nc_slr0556-as|5	nc_slr0556-as|5	1	22	.	22	289
nc_slr0210-as|69	nc_slr0210-as|69	1	17	.	17	348
nc_sll1951-as|100	nc_sll1951-as|100	1	17	.	17	389
nc_sll0209-as|30	nc_sll0209-as|30	1	18	.	18	391
nc_sll0284-as|46	nc_sll0284-as|46	1	21	.	21	74
nc_sll0375-as|117	nc_sll0375-as|117	1	20	.	20	292
nc_slr1476-as|39	nc_slr1476-as|39	1	17	.	17	59
nc_slr2006-as|68	nc_slr2006-as|68	1	19	.	19	217
nc_sll0810|74	nc_sll0810|74	1	20	.	20	307
nc_slr0226-as|41	nc_slr0226-as|41	1	21	.	21	252
nc_slr1476-as|31	nc_slr1476-as|31	1	22	.	22	192
nc_ssl1255-as|67	nc_ssl1255-as|67	1	19	.	19	340
nc_ncr0020|89	nc_ncr0020|89	1	19	.	19	36
nc_sll1025-as|0	nc_sll1025-as|0	1	18	.	18	110
nc_sll0505|51	nc_sll0505|51	1	22	.	22	64
nc_sll1432-as|43	nc_sll1432-as|43	1	20	.	20	272
nc_sll1500-as|94	nc_sll1500-as|94	1	20	.	20	259
nc_sll0372-as|90	nc_sll0372-as|90	1	17	.	17	127
nc_sll1516-as|12	nc_sll1516-as|12	1	22	.	22	501
nc_sll1878-as|37	nc_sll1878-as|37	1	19	.	19	140
nc_slr0216-as|21	nc_slr0216-as|21	1	22	.	22	406
nc_sll0372-as|96	nc_sll0372-as|96	1	17	.	17	213
nc_sll1851-as|50	nc_sll1851-as|50	1	22	.	22	160
nc_sll1265|70	nc_sll1265|70	1	20	.	20	178
nc_sll0174-as|47	nc_sll0174-as|47	1	22	.	22	109
nc_slr0408-as|53	nc_slr0408-as|53	1	22	.	22	154
nc_sll1851-as|58	nc_sll1851-as|58	1	17	.	17	108
nc_slr1928-as|32	nc_slr1928-as|32	1	22	.	22	149
nc_sll1338-as|37	nc_sll1338-as|37	1	22	.	22	565
nc_slr0658|85	nc_slr0658|85	1	22	.	22	173
nc_slr0900-as|31	nc_slr0900-as|31	1	22	.	22	263
nc_sll1703-as|108	nc_sll1703-as|108	1	19	.	19	64
nc_ssr2061-as2|23	nc_ssr2061-as2|23	1	21	.	21	214
nc_sll0549|147	nc_sll0549|147	1	19	.	19	451
nc_slr1670|75	nc_slr1670|75	1	17	.	17	84
nc_slr0744-as2|58	nc_slr0744-as2|58	1	22	.	22	230
nc_sll1703-as|102	nc_sll1703-as|102	1	22	.	22	183
nc_ssl2717-as|97	nc_ssl2717-as|97	1	18	.	18	159
nc_sll0798-as2|60	nc_sll0798-as2|60	1	22	.	22	215
nc_ssr2333-as|41	nc_ssr2333-as|41	1	20	.	20	192
nc_sll1334-as|184	nc_sll1334-as|184	1	17	.	17	182
nc_sll1127-as|90	nc_sll1127-as|90	1	19	.	19	112
nc_slr1476-as2|71	nc_slr1476-as2|71	1	17	.	17	72
nc_sll0794-as|61	nc_sll0794-as|61	1	17	.	17	59
nc_sll1814|90	nc_sll1814|90	1	19	.	19	156
nc_ncr0870|35	nc_ncr0870|35	1	17	.	17	125
nc_sll1658-as|1	nc_sll1658-as|1	1	17	.	17	29
nc_ncr1460|63	nc_ncr1460|63	1	22	.	22	196
nc_sll1534-as|28	nc_sll1534-as|28	1	21	.	21	128
nc_slr0721-as|23	nc_slr0721-as|23	1	18	.	18	126
nc_slr1073-as|146	nc_slr1073-as|146	1	18	.	18	159
nc_ncl0080|18	nc_ncl0080|18	1	20	.	20	381
nc_sll1730-as|29	nc_sll1730-as|29	1	22	.	22	294
nc_slr0742-as|73	nc_slr0742-as|73	1	22	.	22	133
nc_slr0887|97	nc_slr0887|97	1	17	.	17	26
nc_sll0821|23	nc_sll0821|23	1	19	.	19	508
nc_ncr1160|23	nc_ncr1160|23	1	21	.	21	62
nc_slr1615-as|30	nc_slr1615-as|30	1	18	.	18	125
nc_slr1556-as|195	nc_slr1556-as|195	1	21	.	21	25
nc_ssr1562-as2|191	nc_ssr1562-as2|191	1	17	.	17	678
nc_sll1730-as|23	nc_sll1730-as|23	1	20	.	20	77
nc_slr0907-as|123	nc_slr0907-as|123	1	22	.	22	119
nc_slr1615-as|39	nc_slr1615-as|39	1	18	.	18	184
nc_slr1510-as|48	nc_slr1510-as|48	1	17	.	17	84
nc_sll1667-as|24	nc_sll1667-as|24	1	20	.	20	217
nc_slr1103|7	nc_slr1103|7	1	17	.	17	8
nc_slr1501|127	nc_slr1501|127	1	20	.	20	156
nc_sll1270-as|37	nc_sll1270-as|37	1	17	.	17	5370
nc_ssl0318|41	nc_ssl0318|41	1	20	.	20	235
nc_sll1898|48	nc_sll1898|48	1	21	.	21	36
nc_sll0779-as2|35	nc_sll0779-as2|35	1	21	.	21	124
nc_sll1037-as|55	nc_sll1037-as|55	1	20	.	20	182
nc_sll0027|29	nc_sll0027|29	1	20	.	20	117
nc_sll0750-as|136	nc_sll0750-as|136	1	20	.	20	145
nc_slr0197-as|32	nc_slr0197-as|32	1	20	.	20	216
nc_sll0167|244	nc_sll0167|244	1	17	.	17	162
nc_slr1128-as2|75	nc_slr1128-as2|75	1	22	.	22	870
nc_slr0624-as|40	nc_slr0624-as|40	1	17	.	17	394
nc_sll1730-as2|229	nc_sll1730-as2|229	1	22	.	22	387
nc_sll1699|49	nc_sll1699|49	1	17	.	17	186
nc_ssr3122|102	nc_ssr3122|102	1	21	.	21	319
nc_slr0011|75	nc_slr0011|75	1	21	.	21	373
nc_slr1403-as2|128	nc_slr1403-as2|128	1	17	.	17	157
nc_slr1911-as|67	nc_slr1911-as|67	1	21	.	21	105
nc_slr2034-as|119	nc_slr2034-as|119	1	19	.	19	162
nc_ncr0290|5	nc_ncr0290|5	1	18	.	18	147
nc_slr0917|54	nc_slr0917|54	1	22	.	22	352
nc_slr0213-as|72	nc_slr0213-as|72	1	18	.	18	227
nc_slr2026|44	nc_slr2026|44	1	20	.	20	55
nc_slr1067|20	nc_slr1067|20	1	19	.	19	19
nc_sll1362|175	nc_sll1362|175	1	22	.	22	186
nc_slr1776-as2|107	nc_slr1776-as2|107	1	22	.	22	222
nc_sll0108|65	nc_sll0108|65	1	19	.	19	223
nc_sll0640-as3|67	nc_sll0640-as3|67	1	22	.	22	358
nc_sll0224-as|87	nc_sll0224-as|87	1	19	.	19	347
nc_sll1121-as2|2	nc_sll1121-as2|2	1	22	.	22	250
nc_slr0589|37	nc_slr0589|37	1	21	.	21	525
nc_sll1941-as|114	nc_sll1941-as|114	1	22	.	22	222
nc_sll1656-as|89	nc_sll1656-as|89	1	18	.	18	216
nc_ncl0050|85	nc_ncl0050|85	1	20	.	20	113
nc_sll1528|48	nc_sll1528|48	1	20	.	20	294
nc_sll1502|78	nc_sll1502|78	1	21	.	21	697
nc_sll1276-as|71	nc_sll1276-as|71	1	20	.	20	439
nc_slr1383-as|51	nc_slr1383-as|51	1	19	.	19	250
nc_sll1717|70	nc_sll1717|70	1	20	.	20	6
nc_slr1204|9	nc_slr1204|9	1	20	.	20	92
nc_slr1400-as|40	nc_slr1400-as|40	1	20	.	20	584
nc_slr1776-as|12	nc_slr1776-as|12	1	22	.	22	252
nc_slr1478|44	nc_slr1478|44	1	22	.	22	202
nc_slr0487|85	nc_slr0487|85	1	17	.	17	108
nc_slr0039-as|44	nc_slr0039-as|44	1	22	.	22	82
nc_slr0770-as|118	nc_slr0770-as|118	1	21	.	21	146
nc_slr1119-as|23	nc_slr1119-as|23	1	18	.	18	194
nc_slr0535-as|38	nc_slr0535-as|38	1	21	.	21	95
nc_slr0665|2	nc_slr0665|2	1	20	.	20	39
nc_slr1367|106	nc_slr1367|106	1	17	.	17	208
nc_ncr1200|36	nc_ncr1200|36	1	21	.	21	100
nc_slr0807-as3|1	nc_slr0807-as3|1	1	17	.	17	32
nc_ncr0270|70	nc_ncr0270|70	1	20	.	20	64
nc_sll0371-as|140	nc_sll0371-as|140	1	17	.	17	212
nc_slr0487-as|64	nc_slr0487-as|64	1	18	.	18	169
nc_ncl1470|46	nc_ncl1470|46	1	17	.	17	269
nc_ncl1630|53	nc_ncl1630|53	1	18	.	18	568
nc_ncr0700|67	nc_ncr0700|67	1	20	.	20	91
nc_ncr0700|61	nc_ncr0700|61	1	17	.	17	130
nc_slr0645-as|134	nc_slr0645-as|134	1	18	.	18	474
nc_slr1028-as8|67	nc_slr1028-as8|67	1	17	.	17	89
nc_ncl1680|164	nc_ncl1680|164	1	20	.	20	47
nc_slr0604-as2|123	nc_slr0604-as2|123	1	19	.	19	431
nc_slr2043-as|18	nc_slr2043-as|18	1	17	.	17	63
nc_slr0806|123	nc_slr0806|123	1	19	.	19	100
nc_sll0847-as|8	nc_sll0847-as|8	1	20	.	20	103
nc_ncr0730|103	nc_ncr0730|103	1	22	.	22	92
nc_sll1036|53	nc_sll1036|53	1	20	.	20	361
nc_sll0930|21	nc_sll0930|21	1	19	.	19	110
nc_ncr0560|10	nc_ncr0560|10	1	22	.	22	72
nc_sll0847-as|2	nc_sll0847-as|2	1	21	.	21	108
nc_sll1040|51	nc_sll1040|51	1	19	.	19	235
nc_sll0370-as|2	nc_sll0370-as|2	1	20	.	20	385
nc_ncr1390|29	nc_ncr1390|29	1	22	.	22	41
nc_ncr0730|109	nc_ncr0730|109	1	21	.	21	237
nc_ncl0490|54	nc_ncl0490|54	1	21	.	21	53
nc_slr1028-as8|82	nc_slr1028-as8|82	1	19	.	19	157
nc_sll0993|60	nc_sll0993|60	1	19	.	19	223
nc_slr2047|51	nc_slr2047|51	1	19	.	19	262
nc_sll0641-as|66	nc_sll0641-as|66	1	22	.	22	184
nc_sll0284|1	nc_sll0284|1	1	21	.	21	365
nc_ssl2667|70	nc_ssl2667|70	1	17	.	17	331
nc_slr0806|21	nc_slr0806|21	1	20	.	20	129
nc_ncr1470|33	nc_ncr1470|33	1	21	.	21	146
nc_ncl0170|103	nc_ncl0170|103	1	22	.	22	297
nc_sll0368|21	nc_sll0368|21	1	21	.	21	148
nc_sll0188-as|12	nc_sll0188-as|12	1	20	.	20	347
nc_sll1746|29	nc_sll1746|29	1	20	.	20	184
nc_ssr3307-as|69	nc_ssr3307-as|69	1	20	.	20	211
nc_sll2001|79	nc_sll2001|79	1	21	.	21	349
nc_slr2046|53	nc_slr2046|53	1	22	.	22	105
nc_ncl1710|44	nc_ncl1710|44	1	21	.	21	137
nc_ncr0380|11	nc_ncr0380|11	1	20	.	20	284
nc_sll1660|45	nc_sll1660|45	1	17	.	17	126
nc_slr1163|127	nc_slr1163|127	1	19	.	19	235
nc_slr1667-as|41	nc_slr1667-as|41	1	22	.	22	346
nc_ncr1390|64	nc_ncr1390|64	1	21	.	21	61
nc_slr0536-as|30	nc_slr0536-as|30	1	17	.	17	173
nc_ssl3580|30	nc_ssl3580|30	1	21	.	21	689
nc_slr1119-as|2	nc_slr1119-as|2	1	20	.	20	589
nc_slr1667-as|48	nc_slr1667-as|48	1	20	.	20	68
nc_slr0604-as2|6	nc_slr0604-as2|6	1	18	.	18	152
nc_slr1593-as|69	nc_slr1593-as|69	1	20	.	20	128
nc_slr2051|108	nc_slr2051|108	1	20	.	20	45
nc_sll1812-as|59	nc_sll1812-as|59	1	19	.	19	318
nc_sll1814-as|51	nc_sll1814-as|51	1	20	.	20	119
nc_slr0151|83	nc_slr0151|83	1	17	.	17	218
nc_ncl0260|74	nc_ncl0260|74	1	17	.	17	114
nc_ncl0230|72	nc_ncl0230|72	1	20	.	20	249
nc_slr0771-as|83	nc_slr0771-as|83	1	21	.	21	73
nc_ncr1525|58	nc_ncr1525|58	1	18	.	18	43
nc_slr1114|2	nc_slr1114|2	1	20	.	20	121
nc_slr0727-as|30	nc_slr0727-as|30	1	19	.	19	180
nc_slr2089-as3|27	nc_slr2089-as3|27	1	22	.	22	406
nc_slr0408-as3|25	nc_slr0408-as3|25	1	22	.	22	358
nc_slr1704-as|152	nc_slr1704-as|152	1	19	.	19	412
nc_slr0042-as3|51	nc_slr0042-as3|51	1	21	.	21	556
nc_ncr0740|20	nc_ncr0740|20	1	21	.	21	195
nc_slr0710-as|82	nc_slr0710-as|82	1	18	.	18	704
nc_slr0517-as|38	nc_slr0517-as|38	1	20	.	20	246
nc_slr0104-as|38	nc_slr0104-as|38	1	21	.	21	222
nc_sll0711|49	nc_sll0711|49	1	22	.	22	2
nc_slr0453-as|40	nc_slr0453-as|40	1	22	.	22	689
nc_sll1501|45	nc_sll1501|45	1	20	.	20	80
nc_slr1336|52	nc_slr1336|52	1	19	.	19	250
nc_sll1515-as2|68	nc_sll1515-as2|68	1	22	.	22	323
nc_slr0210-as|85	nc_slr0210-as|85	1	18	.	18	395
nc_slr1077-as|34	nc_slr1077-as|34	1	18	.	18	114
nc_slr0104-as|32	nc_slr0104-as|32	1	19	.	19	67
nc_ncr1410|32	nc_ncr1410|32	1	18	.	18	309
nc_ncr1560|41	nc_ncr1560|41	1	19	.	19	79
nc_ncr1071|45	nc_ncr1071|45	1	20	.	20	576
nc_slr0822|20	nc_slr0822|20	1	22	.	22	193
nc_sll0427|61	nc_sll0427|61	1	19	.	19	32
nc_slr1847-as|87	nc_slr1847-as|87	1	21	.	21	149
nc_slr0783|7	nc_slr0783|7	1	17	.	17	1632
nc_ncr0390|47	nc_ncr0390|47	1	21	.	21	470
nc_slr1940|5	nc_slr1940|5	1	22	.	22	149
nc_sll1571-as2|10	nc_sll1571-as2|10	1	17	.	17	220
nc_sll1334-as|44	nc_sll1334-as|44	1	22	.	22	180
nc_sll0247-as2|123	nc_sll0247-as2|123	1	18	.	18	118
nc_sll1234-as2|101	nc_sll1234-as2|101	1	18	.	18	229
nc_sll0944|64	nc_sll0944|64	1	17	.	17	66
nc_slr1857|75	nc_slr1857|75	1	19	.	19	249
nc_slr1367|87	nc_slr1367|87	1	22	.	22	260
nc_sll1752-as|50	nc_sll1752-as|50	1	18	.	18	152
nc_sll0498-as|68	nc_sll0498-as|68	1	18	.	18	43
nc_sll0217-as2|112	nc_sll0217-as2|112	1	20	.	20	368
nc_slr1661|58	nc_slr1661|58	1	19	.	19	167
nc_slr2007-as|32	nc_slr2007-as|32	1	22	.	22	229
nc_ncr0280|107	nc_ncr0280|107	1	17	.	17	500
nc_sll0711|71	nc_sll0711|71	1	17	.	17	101
nc_sll1350-as|21	nc_sll1350-as|21	1	22	.	22	317
nc_slr1783-as|1	nc_slr1783-as|1	1	22	.	22	148
nc_slr0887|66	nc_slr0887|66	1	19	.	19	24
nc_slr1865-as|27	nc_slr1865-as|27	1	17	.	17	94
nc_sll0207-as4|41	nc_sll0207-as4|41	1	17	.	17	1025
nc_slr0981-as2|4	nc_slr0981-as2|4	1	18	.	18	165
nc_sll1423|127	nc_sll1423|127	1	22	.	22	58
nc_sll0779|19	nc_sll0779|19	1	18	.	18	196
nc_smr0015|82	nc_smr0015|82	1	21	.	21	345
nc_slr1138-as|130	nc_slr1138-as|130	1	21	.	21	195
nc_slr0688-as2|58	nc_slr0688-as2|58	1	17	.	17	101
nc_sll1725-as|119	nc_sll1725-as|119	1	21	.	21	162
nc_slr1763-as2|106	nc_slr1763-as2|106	1	19	.	19	194
nc_slr1828|41	nc_slr1828|41	1	18	.	18	306
nc_sll0813|70	nc_sll0813|70	1	17	.	17	181
nc_ncl0640|65	nc_ncl0640|65	1	18	.	18	15
nc_sll0712|22	nc_sll0712|22	1	20	.	20	98
nc_sll1653|39	nc_sll1653|39	1	20	.	20	171
nc_slr0918|4	nc_slr0918|4	1	19	.	19	99
nc_slr2076-as|69	nc_slr2076-as|69	1	17	.	17	222
nc_slr1102-as2|249	nc_slr1102-as2|249	1	22	.	22	163
nc_sll0306-as|100	nc_sll0306-as|100	1	19	.	19	199
nc_slr1864|29	nc_slr1864|29	1	20	.	20	185
nc_slr2076-as|60	nc_slr2076-as|60	1	18	.	18	88
nc_ncr0210|94	nc_ncr0210|94	1	22	.	22	51
nc_sll1833-as|85	nc_sll1833-as|85	1	22	.	22	169
nc_sll1691-as|39	nc_sll1691-as|39	1	17	.	17	100
nc_slr0645-as2|34	nc_slr0645-as2|34	1	17	.	17	341
nc_sll0574-as|45	nc_sll0574-as|45	1	21	.	21	105
nc_sll1127-as2|10	nc_sll1127-as2|10	1	22	.	22	203
nc_slr0920-as|41	nc_slr0920-as|41	1	18	.	18	215
nc_ncl0640|30	nc_ncl0640|30	1	20	.	20	246
nc_sll0708|47	nc_sll0708|47	1	19	.	19	92
nc_sll1691-as|30	nc_sll1691-as|30	1	21	.	21	153
nc_slr1085-as|44	nc_slr1085-as|44	1	18	.	18	223
nc_sll0148-as|8	nc_sll0148-as|8	1	17	.	17	260
nc_ncl1100|113	nc_ncl1100|113	1	18	.	18	286
nc_sll0634-as|71	nc_sll0634-as|71	1	20	.	20	186
nc_ncr0090|44	nc_ncr0090|44	1	21	.	21	82
nc_slr1705-as|72	nc_slr1705-as|72	1	19	.	19	6578
nc_slr0779|191	nc_slr0779|191	1	21	.	21	635
nc_slr1228|44	nc_slr1228|44	1	21	.	21	373
nc_slr1227-as2|72	nc_slr1227-as2|72	1	18	.	18	137
nc_sll0740|34	nc_sll0740|34	1	17	.	17	132
nc_slr1128-as2|55	nc_slr1128-as2|55	1	17	.	17	1039
nc_sll0934|86	nc_sll0934|86	1	21	.	21	6620
nc_slr1451|141	nc_slr1451|141	1	21	.	21	318
