# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "BG11_control_t8_r2_T1.featureCounts.txt" "BG11_control_t8_r2_T1.bam" 
Geneid	Chr	Start	End	Strand	Length	BG11_control_t8_r2_T1.bam
nc_ncl1100|38	nc_ncl1100|38	1	17	.	17	576
nc_sll0513-as|33	nc_sll0513-as|33	1	17	.	17	240
nc_slr0408-as|4	nc_slr0408-as|4	1	21	.	21	648
nc_ncr1525|9	nc_ncr1525|9	1	20	.	20	24
nc_sll1819|41	nc_sll1819|41	1	17	.	17	62
nc_sll0461-as|64	nc_sll0461-as|64	1	17	.	17	471
nc_sll1771-as|92	nc_sll1771-as|92	1	19	.	19	217
nc_smr0005|78	nc_smr0005|78	1	17	.	17	115
nc_sll0708|30	nc_sll0708|30	1	20	.	20	238
nc_sll0868|172	nc_sll0868|172	1	17	.	17	248
nc_ncr1525|0	nc_ncr1525|0	1	19	.	19	24
nc_sll0238-as|39	nc_sll0238-as|39	1	18	.	18	418
nc_sll0290-as|162	nc_sll0290-as|162	1	22	.	22	191
nc_ncl0720|57	nc_ncl0720|57	1	18	.	18	558
nc_slr1911-as|85	nc_slr1911-as|85	1	17	.	17	226
nc_sll0156-as|21	nc_sll0156-as|21	1	17	.	17	361
nc_slr2089-as4|38	nc_slr2089-as4|38	1	17	.	17	185
nc_sll1631-as|24	nc_sll1631-as|24	1	19	.	19	307
nc_slr0201|104	nc_slr0201|104	1	22	.	22	384
nc_slr1076|31	nc_slr1076|31	1	18	.	18	195
nc_slr2006-as|124	nc_slr2006-as|124	1	20	.	20	128
nc_slr1467-as|81	nc_slr1467-as|81	1	17	.	17	854
nc_sll1732-as|29	nc_sll1732-as|29	1	20	.	20	97
nc_sll1987|57	nc_sll1987|57	1	22	.	22	199
nc_slr1197-as|3	nc_slr1197-as|3	1	21	.	21	429
nc_ncr0410|40	nc_ncr0410|40	1	20	.	20	345
nc_ncl1720|62	nc_ncl1720|62	1	19	.	19	214
nc_sll0728-as|60	nc_sll0728-as|60	1	17	.	17	131
nc_ncr0410|47	nc_ncr0410|47	1	21	.	21	480
nc_sll0002-as|30	nc_sll0002-as|30	1	19	.	19	181
nc_ncr1300|30	nc_ncr1300|30	1	21	.	21	584
nc_slr1198-as2|1	nc_slr1198-as2|1	1	17	.	17	79
nc_sll1951|78	nc_sll1951|78	1	22	.	22	587
nc_slr0453-as|8	nc_slr0453-as|8	1	20	.	20	222
nc_sll1228-as2|75	nc_sll1228-as2|75	1	22	.	22	533
nc_slr1476-as|74	nc_slr1476-as|74	1	19	.	19	79
nc_ncr0810|50	nc_ncr0810|50	1	19	.	19	9
nc_slr0783|67	nc_slr0783|67	1	18	.	18	1011
nc_sll0088-as2|81	nc_sll0088-as2|81	1	22	.	22	167
nc_slr1403-as3|6	nc_slr1403-as3|6	1	19	.	19	81
nc_slr2076-as2|41	nc_slr2076-as2|41	1	20	.	20	434
nc_ncl1350|231	nc_ncl1350|231	1	20	.	20	566
nc_slr0658|66	nc_slr0658|66	1	18	.	18	166
nc_sll1626|25	nc_sll1626|25	1	18	.	18	22
nc_slr0447|123	nc_slr0447|123	1	20	.	20	45
nc_sll0423|0	nc_sll0423|0	1	19	.	19	26
nc_slr0536-as2|22	nc_slr0536-as2|22	1	17	.	17	107
nc_ncl1580|84	nc_ncl1580|84	1	20	.	20	95
nc_slr0216-as|64	nc_slr0216-as|64	1	19	.	19	390
nc_ncl0830|98	nc_ncl0830|98	1	18	.	18	162
nc_slr0744-as|30	nc_slr0744-as|30	1	21	.	21	48
nc_slr1857|118	nc_slr1857|118	1	19	.	19	394
nc_slr0408-as|87	nc_slr0408-as|87	1	19	.	19	306
nc_slr0487|45	nc_slr0487|45	1	20	.	20	212
nc_slr0747-as|173	nc_slr0747-as|173	1	18	.	18	160
nc_slr1267-as|60	nc_slr1267-as|60	1	20	.	20	1040
nc_sll0681-as|57	nc_sll0681-as|57	1	22	.	22	364
nc_slr0331|0	nc_slr0331|0	1	17	.	17	189
nc_sll0616-as2|39	nc_sll0616-as2|39	1	21	.	21	402
nc_slr1857|106	nc_slr1857|106	1	17	.	17	702
nc_slr0953-as|9	nc_slr0953-as|9	1	20	.	20	116
nc_sll1229|1	nc_sll1229|1	1	20	.	20	63
nc_slr1828-as|62	nc_slr1828-as|62	1	19	.	19	575
nc_slr1022|22	nc_slr1022|22	1	20	.	20	251
nc_ncl1590|38	nc_ncl1590|38	1	20	.	20	247
nc_ncr0080|269	nc_ncr0080|269	1	18	.	18	701
nc_slr0467-as|36	nc_slr0467-as|36	1	18	.	18	197
nc_ncr1590|47	nc_ncr1590|47	1	19	.	19	183
nc_sll1892|114	nc_sll1892|114	1	22	.	22	301
nc_sll1006-as2|22	nc_sll1006-as2|22	1	20	.	20	26
nc_sll1127-as|51	nc_sll1127-as|51	1	21	.	21	618
nc_slr1931-as|38	nc_slr1931-as|38	1	20	.	20	352
nc_slr1828|34	nc_slr1828|34	1	17	.	17	245
nc_ncl1310|33	nc_ncl1310|33	1	22	.	22	291
nc_slr0556-as|71	nc_slr0556-as|71	1	20	.	20	111
nc_slr1101-as|81	nc_slr1101-as|81	1	19	.	19	333
nc_ncr1570|42	nc_ncr1570|42	1	20	.	20	416
nc_sll0549|101	nc_sll0549|101	1	20	.	20	377
nc_slr0798-as|136	nc_slr0798-as|136	1	22	.	22	160
nc_slr1610-as|77	nc_slr1610-as|77	1	20	.	20	196
nc_slr0199-as|84	nc_slr0199-as|84	1	18	.	18	406
nc_slr1393-as2|69	nc_slr1393-as2|69	1	20	.	20	170
nc_sll1724-as|63	nc_sll1724-as|63	1	17	.	17	154
nc_slr0935-as|99	nc_slr0935-as|99	1	18	.	18	206
nc_slr1176-as|59	nc_slr1176-as|59	1	21	.	21	400
nc_sll0847|107	nc_sll0847|107	1	21	.	21	198
nc_sll1941-as|101	nc_sll1941-as|101	1	21	.	21	85
nc_slr0877-as|84	nc_slr0877-as|84	1	20	.	20	448
nc_sll1360-as|129	nc_sll1360-as|129	1	22	.	22	119
nc_slr1510|116	nc_slr1510|116	1	17	.	17	421
nc_sll0524-as|29	nc_sll0524-as|29	1	17	.	17	88
nc_slr1694|41	nc_slr1694|41	1	21	.	21	1370
nc_slr1503|34	nc_slr1503|34	1	20	.	20	244
nc_slr0427|18	nc_slr0427|18	1	17	.	17	170
nc_sll0023-as|42	nc_sll0023-as|42	1	22	.	22	164
nc_sll0524-as|23	nc_sll0524-as|23	1	21	.	21	210
nc_sll0207|67	nc_sll0207|67	1	21	.	21	203
nc_sll1247-as|122	nc_sll1247-as|122	1	19	.	19	384
nc_ncl1300|41	nc_ncl1300|41	1	22	.	22	323
nc_sll1040|138	nc_sll1040|138	1	20	.	20	248
nc_sll1533|110	nc_sll1533|110	1	19	.	19	204
nc_slr0740-as|29	nc_slr0740-as|29	1	20	.	20	311
nc_sll0169|53	nc_sll0169|53	1	18	.	18	314
nc_slr1552-as2|38	nc_slr1552-as2|38	1	20	.	20	369
nc_sll1338-as|15	nc_sll1338-as|15	1	21	.	21	335
nc_slr1697-as|8	nc_slr1697-as|8	1	21	.	21	374
nc_sll0587|21	nc_sll0587|21	1	17	.	17	150
nc_ssl2501-as|160	nc_ssl2501-as|160	1	18	.	18	65
nc_slr1608-as2|84	nc_slr1608-as2|84	1	20	.	20	552
nc_sll1681-as|54	nc_sll1681-as|54	1	19	.	19	236
nc_ncl0610|69	nc_ncl0610|69	1	19	.	19	59
nc_ncr0960|93	nc_ncr0960|93	1	18	.	18	502
nc_slr1697-as|0	nc_slr1697-as|0	1	19	.	19	221
nc_slr2009|9	nc_slr2009|9	1	17	.	17	106
nc_slr2027|44	nc_slr2027|44	1	22	.	22	271
nc_slr0469|74	nc_slr0469|74	1	19	.	19	148
nc_sll0023-as|101	nc_sll0023-as|101	1	20	.	20	41
nc_slr0007-as|0	nc_slr0007-as|0	1	21	.	21	212
nc_sll1020|35	nc_sll1020|35	1	22	.	22	513
nc_slr1467-as|62	nc_slr1467-as|62	1	20	.	20	91
nc_sll0936-as|52	nc_sll0936-as|52	1	21	.	21	155
nc_sll1441|116	nc_sll1441|116	1	17	.	17	208
nc_ncl1230|44	nc_ncl1230|44	1	20	.	20	576
nc_slr0338-as|122	nc_slr0338-as|122	1	20	.	20	269
nc_sll2003-as|52	nc_sll2003-as|52	1	21	.	21	471
nc_sll1608-as|20	nc_sll1608-as|20	1	22	.	22	261
nc_slr0594-as|34	nc_slr0594-as|34	1	21	.	21	215
nc_sll0148-as|20	nc_sll0148-as|20	1	20	.	20	176
nc_slr2018-as|49	nc_slr2018-as|49	1	17	.	17	1031
nc_slr1666-as|28	nc_slr1666-as|28	1	22	.	22	218
nc_slr0807-as3|18	nc_slr0807-as3|18	1	17	.	17	250
nc_slr0662-as2|11	nc_slr0662-as2|11	1	22	.	22	431
nc_sll1556-as|71	nc_sll1556-as|71	1	18	.	18	756
nc_sll1694|44	nc_sll1694|44	1	17	.	17	40
nc_slr0643|35	nc_slr0643|35	1	22	.	22	351
nc_sll1981|81	nc_sll1981|81	1	17	.	17	293
nc_slr2018-as|42	nc_slr2018-as|42	1	21	.	21	328
nc_sll0174-as2|47	nc_sll0174-as2|47	1	20	.	20	644
nc_sll0617-as|49	nc_sll0617-as|49	1	18	.	18	502
nc_slr1756|89	nc_slr1756|89	1	20	.	20	628
nc_sll0930-as|31	nc_sll0930-as|31	1	22	.	22	172
nc_ncr1410|94	nc_ncr1410|94	1	17	.	17	206
nc_sll0068|118	nc_sll0068|118	1	21	.	21	63
nc_sll1502|37	nc_sll1502|37	1	17	.	17	23
nc_slr1307-as|59	nc_slr1307-as|59	1	17	.	17	50
nc_sll1653|63	nc_sll1653|63	1	17	.	17	142
nc_slr1344-as|41	nc_slr1344-as|41	1	18	.	18	92
nc_sll0219-as|49	nc_sll0219-as|49	1	17	.	17	539
nc_ncl0780|31	nc_ncl0780|31	1	22	.	22	230
nc_slr1609|63	nc_slr1609|63	1	20	.	20	218
nc_slr1753-as|91	nc_slr1753-as|91	1	17	.	17	350
nc_ncl0160|68	nc_ncl0160|68	1	22	.	22	289
nc_sll1006-as|61	nc_sll1006-as|61	1	20	.	20	192
nc_ncl0780|37	nc_ncl0780|37	1	20	.	20	22
nc_sll1885-as|25	nc_sll1885-as|25	1	19	.	19	283
nc_slr0798-as|125	nc_slr0798-as|125	1	21	.	21	192
nc_slr1501|50	nc_slr1501|50	1	17	.	17	154
nc_sll0020-as|14	nc_sll0020-as|14	1	18	.	18	81
nc_ssl2982-as|40	nc_ssl2982-as|40	1	17	.	17	122
nc_slr1403-as3|0	nc_slr1403-as3|0	1	22	.	22	272
nc_slr1028-as7|56	nc_slr1028-as7|56	1	21	.	21	254
nc_sll0680-as|29	nc_sll0680-as|29	1	19	.	19	73
nc_slr1827-as|120	nc_slr1827-as|120	1	21	.	21	250
nc_slr1222|6	nc_slr1222|6	1	21	.	21	234
nc_slr2131-as|31	nc_slr2131-as|31	1	21	.	21	346
nc_slr0442|59	nc_slr0442|59	1	19	.	19	197
nc_sll1556-as|49	nc_sll1556-as|49	1	18	.	18	188
nc_sll1228-as2|108	nc_sll1228-as2|108	1	20	.	20	473
nc_sll1032|114	nc_sll1032|114	1	17	.	17	208
nc_ncl1440|38	nc_ncl1440|38	1	17	.	17	173
nc_slr1028|107	nc_slr1028|107	1	20	.	20	561
nc_slr0201|86	nc_slr0201|86	1	22	.	22	243
nc_sll1739-as|59	nc_sll1739-as|59	1	21	.	21	399
nc_slr0103|32	nc_slr0103|32	1	20	.	20	119
nc_slr1969|31	nc_slr1969|31	1	18	.	18	175
nc_sll1228-as2|32	nc_sll1228-as2|32	1	17	.	17	157
nc_sll1372-as|45	nc_sll1372-as|45	1	20	.	20	101
nc_slr0447|24	nc_slr0447|24	1	17	.	17	127
nc_slr0536|80	nc_slr0536|80	1	19	.	19	158
nc_slr0267-as|48	nc_slr0267-as|48	1	17	.	17	112
nc_sll0314|129	nc_sll0314|129	1	22	.	22	553
nc_sll0654-as2|51	nc_sll0654-as2|51	1	20	.	20	281
nc_sll0641-as|26	nc_sll0641-as|26	1	22	.	22	46
nc_slr0953-as|28	nc_slr0953-as|28	1	18	.	18	366
nc_slr0080-as|210	nc_slr0080-as|210	1	20	.	20	252
nc_ssl2999|63	nc_ssl2999|63	1	21	.	21	317
nc_sll1676|5	nc_sll1676|5	1	17	.	17	26
nc_ncl0720|83	nc_ncl0720|83	1	17	.	17	128
nc_sll1721-as|144	nc_sll1721-as|144	1	21	.	21	94
nc_sll1178-as|48	nc_sll1178-as|48	1	21	.	21	432
nc_sll1734|63	nc_sll1734|63	1	17	.	17	83
nc_slr1400|69	nc_slr1400|69	1	22	.	22	239
nc_slr1393-as3|78	nc_slr1393-as3|78	1	18	.	18	451
nc_ncr1670|49	nc_ncr1670|49	1	22	.	22	106
nc_sll1124-as2|47	nc_sll1124-as2|47	1	17	.	17	276
nc_ssl2501-as|76	nc_ssl2501-as|76	1	21	.	21	289
nc_sll0854-as|148	nc_sll0854-as|148	1	20	.	20	113
nc_slr0963-as3|9	nc_slr0963-as3|9	1	22	.	22	447
nc_ncl1150|45	nc_ncl1150|45	1	20	.	20	526
nc_sll1130-as|44	nc_sll1130-as|44	1	21	.	21	572
nc_sll1894-as|37	nc_sll1894-as|37	1	17	.	17	286
nc_slr0208-as2|105	nc_slr0208-as2|105	1	19	.	19	494
nc_sll1635-as|0	nc_sll1635-as|0	1	22	.	22	152
nc_sll1070-as3|107	nc_sll1070-as3|107	1	18	.	18	154
nc_ncr0380|52	nc_ncr0380|52	1	20	.	20	340
nc_slr1624-as|44	nc_slr1624-as|44	1	19	.	19	264
nc_sll0505-as2|9	nc_sll0505-as2|9	1	20	.	20	136
nc_slr0917|68	nc_slr0917|68	1	21	.	21	299
nc_ncl0845|213	nc_ncl0845|213	1	18	.	18	613
nc_sll2002-as|97	nc_sll2002-as|97	1	18	.	18	16
nc_slr1763-as|23	nc_slr1763-as|23	1	19	.	19	222
nc_sll0842-as|19	nc_sll0842-as|19	1	20	.	20	352
nc_sll0549|124	nc_sll0549|124	1	20	.	20	534
nc_slr1763-as2|98	nc_slr1763-as2|98	1	20	.	20	166
nc_sll1598-as|23	nc_sll1598-as|23	1	18	.	18	216
nc_slr1919-as|102	nc_slr1919-as|102	1	20	.	20	142
nc_sll0223-as|108	nc_sll0223-as|108	1	21	.	21	185
nc_sll1951-as|122	nc_sll1951-as|122	1	20	.	20	380
nc_sll1808|1	nc_sll1808|1	1	19	.	19	1
nc_slr1378|110	nc_slr1378|110	1	22	.	22	110
nc_slr1174-as|119	nc_slr1174-as|119	1	19	.	19	876
nc_ncr1420|102	nc_ncr1420|102	1	18	.	18	652
nc_slr1697-as|42	nc_slr1697-as|42	1	18	.	18	384
nc_slr1958|70	nc_slr1958|70	1	22	.	22	385
nc_sll1831|80	nc_sll1831|80	1	17	.	17	102
nc_slr1991|104	nc_slr1991|104	1	21	.	21	139
nc_ssr3129-as|56	nc_ssr3129-as|56	1	18	.	18	64
nc_sll0202|65	nc_sll0202|65	1	19	.	19	411
nc_slr0615|32	nc_slr0615|32	1	18	.	18	309
nc_sll0409-as|140	nc_sll0409-as|140	1	22	.	22	78
nc_slr0442-as3|158	nc_slr0442-as3|158	1	17	.	17	32
nc_slr0993|75	nc_slr0993|75	1	21	.	21	227
nc_sll0145-as|56	nc_sll0145-as|56	1	19	.	19	241
nc_slr0993-as|86	nc_slr0993-as|86	1	22	.	22	86
nc_sll1606-as|2	nc_sll1606-as|2	1	20	.	20	713
nc_ncl0320|115	nc_ncl0320|115	1	22	.	22	82
nc_ncl0260|9	nc_ncl0260|9	1	20	.	20	66
nc_sll1070-as|69	nc_sll1070-as|69	1	20	.	20	909
nc_slr1722|79	nc_slr1722|79	1	18	.	18	249
nc_slr0688-as|4	nc_slr0688-as|4	1	20	.	20	113
nc_sll1812-as|99	nc_sll1812-as|99	1	22	.	22	324
nc_sll1070-as|63	nc_sll1070-as|63	1	20	.	20	455
nc_slr0655-as|120	nc_slr0655-as|120	1	22	.	22	285
nc_sll0170-as|52	nc_sll0170-as|52	1	17	.	17	44
nc_slr1438|46	nc_slr1438|46	1	20	.	20	781
nc_slr0788-as|59	nc_slr0788-as|59	1	20	.	20	200
nc_slr2045|70	nc_slr2045|70	1	17	.	17	279
nc_slr1827-as|58	nc_slr1827-as|58	1	19	.	19	293
nc_slr1734-as|62	nc_slr1734-as|62	1	17	.	17	248
nc_slr0953|70	nc_slr0953|70	1	22	.	22	195
nc_ncr0050|4	nc_ncr0050|4	1	21	.	21	226
nc_sll1206-as2|77	nc_sll1206-as2|77	1	19	.	19	227
nc_slr0646-as|6	nc_slr0646-as|6	1	17	.	17	130
nc_sll0498-as|29	nc_sll0498-as|29	1	18	.	18	252
nc_slr0646-as|0	nc_slr0646-as|0	1	20	.	20	252
nc_ncr1620|71	nc_ncr1620|71	1	22	.	22	368
nc_slr1098|114	nc_slr1098|114	1	22	.	22	159
nc_ssl3712-as|9	nc_ssl3712-as|9	1	20	.	20	6
nc_slr0851|86	nc_slr0851|86	1	20	.	20	533
nc_slr1076-as|29	nc_slr1076-as|29	1	22	.	22	392
nc_sll1189|132	nc_sll1189|132	1	22	.	22	35
nc_slr0331-as2|186	nc_slr0331-as2|186	1	21	.	21	70
nc_sll0290-as|108	nc_sll0290-as|108	1	19	.	19	263
nc_ncr1010|6	nc_ncr1010|6	1	20	.	20	218
nc_slr2118-as|42	nc_slr2118-as|42	1	20	.	20	245
nc_slr0408-as2|45	nc_slr0408-as2|45	1	18	.	18	76
nc_slr0658-as|47	nc_slr0658-as|47	1	19	.	19	159
nc_sll1360-as2|135	nc_sll1360-as2|135	1	20	.	20	341
nc_slr0257|29	nc_slr0257|29	1	17	.	17	42
nc_sll1424-as2|69	nc_sll1424-as2|69	1	18	.	18	193
nc_slr1731-as|69	nc_slr1731-as|69	1	20	.	20	283
nc_slr1969|44	nc_slr1969|44	1	22	.	22	189
nc_sll1811-as|36	nc_sll1811-as|36	1	19	.	19	508
nc_ncr0710|78	nc_ncr0710|78	1	18	.	18	167
nc_sll1823-as|91	nc_sll1823-as|91	1	17	.	17	560
nc_slr1744-as|60	nc_slr1744-as|60	1	19	.	19	1112
nc_slr1179|49	nc_slr1179|49	1	17	.	17	347
nc_slr1435-as|7	nc_slr1435-as|7	1	18	.	18	162
nc_sll0271-as|45	nc_sll0271-as|45	1	20	.	20	661
nc_sll1744|127	nc_sll1744|127	1	22	.	22	26
nc_slr1200-as|6	nc_slr1200-as|6	1	17	.	17	165
nc_slr0742-as|0	nc_slr0742-as|0	1	17	.	17	86
nc_slr0889|66	nc_slr0889|66	1	21	.	21	51
nc_slr1592-as|84	nc_slr1592-as|84	1	17	.	17	187
nc_ncr0520|30	nc_ncr0520|30	1	19	.	19	149
nc_sll1206|48	nc_sll1206|48	1	21	.	21	455
nc_slr0551-as|53	nc_slr0551-as|53	1	18	.	18	233
nc_ncr0550|64	nc_ncr0550|64	1	21	.	21	192
nc_ncl1670|38	nc_ncl1670|38	1	21	.	21	280
nc_slr0807-as3|24	nc_slr0807-as3|24	1	19	.	19	99
nc_ncr0520|38	nc_ncr0520|38	1	20	.	20	317
nc_sll1874-as|31	nc_sll1874-as|31	1	19	.	19	166
nc_sll0007-as|0	nc_sll0007-as|0	1	22	.	22	104
nc_sll0518-as|62	nc_sll0518-as|62	1	19	.	19	159
nc_sll1546-as|69	nc_sll1546-as|69	1	22	.	22	66
nc_slr1512|67	nc_slr1512|67	1	22	.	22	225
nc_sll0810|171	nc_sll0810|171	1	22	.	22	306
nc_sll0024-as|11	nc_sll0024-as|11	1	20	.	20	181
nc_slr0658-as2|57	nc_slr0658-as2|57	1	20	.	20	174
nc_sll0066|63	nc_sll0066|63	1	20	.	20	354
nc_slr0654-as|123	nc_slr0654-as|123	1	17	.	17	311
nc_slr0844|88	nc_slr0844|88	1	17	.	17	667
nc_slr2034-as|50	nc_slr2034-as|50	1	18	.	18	228
nc_sll2013-as|2	nc_sll2013-as|2	1	17	.	17	116
nc_slr0707-as|65	nc_slr0707-as|65	1	21	.	21	338
nc_sll1527-as|40	nc_sll1527-as|40	1	19	.	19	406
nc_slr1114|30	nc_slr1114|30	1	22	.	22	60
nc_ncl0200|27	nc_ncl0200|27	1	22	.	22	33
nc_ncl0800|27	nc_ncl0800|27	1	17	.	17	172
nc_slr1114|37	nc_slr1114|37	1	20	.	20	224
nc_ssl2781-as|53	nc_ssl2781-as|53	1	21	.	21	61
nc_sll1098|83	nc_sll1098|83	1	19	.	19	861
nc_sll1575-as|28	nc_sll1575-as|28	1	17	.	17	409
nc_ssr2061|181	nc_ssr2061|181	1	17	.	17	74
nc_slr0746|96	nc_slr0746|96	1	20	.	20	244
nc_sll0923|107	nc_sll0923|107	1	22	.	22	207
nc_slr1270-as|35	nc_slr1270-as|35	1	21	.	21	596
nc_slr0346-as|58	nc_slr0346-as|58	1	21	.	21	222
nc_slr1028-as15|38	nc_slr1028-as15|38	1	18	.	18	371
nc_slr0645-as2|10	nc_slr0645-as2|10	1	22	.	22	191
nc_sll1296-as|1	nc_sll1296-as|1	1	22	.	22	157
nc_sll0300-as|104	nc_sll0300-as|104	1	17	.	17	298
nc_slr1596-as|53	nc_slr1596-as|53	1	22	.	22	154
nc_slr0007-as|20	nc_slr0007-as|20	1	21	.	21	232
nc_slr0528-as|28	nc_slr0528-as|28	1	17	.	17	118
nc_slr1028-as15|32	nc_slr1028-as15|32	1	17	.	17	177
nc_slr1565|40	nc_slr1565|40	1	20	.	20	57
nc_sll1534|145	nc_sll1534|145	1	19	.	19	235
nc_sll1326-as|43	nc_sll1326-as|43	1	20	.	20	194
nc_slr0758-as|109	nc_slr0758-as|109	1	20	.	20	165
nc_slr1556|27	nc_slr1556|27	1	17	.	17	199
nc_sll0524-as|14	nc_sll0524-as|14	1	22	.	22	397
nc_slr1101-as|0	nc_slr1101-as|0	1	18	.	18	371
nc_sll0798-as|32	nc_sll0798-as|32	1	18	.	18	154
nc_sll0920-as3|110	nc_sll0920-as3|110	1	19	.	19	672
nc_slr1575-as|87	nc_slr1575-as|87	1	21	.	21	81
nc_ncr0320|37	nc_ncr0320|37	1	22	.	22	246
nc_ssl2999|126	nc_ssl2999|126	1	20	.	20	72
nc_sll0766|159	nc_sll0766|159	1	18	.	18	74
nc_ncr1550|4	nc_ncr1550|4	1	18	.	18	255
nc_sll1534|85	nc_sll1534|85	1	22	.	22	216
nc_sll1315|92	nc_sll1315|92	1	17	.	17	295
nc_sll1906-as2|38	nc_sll1906-as2|38	1	19	.	19	179
nc_ncl1340|52	nc_ncl1340|52	1	18	.	18	350
nc_slr0670|104	nc_slr0670|104	1	18	.	18	218
nc_slr0758|23	nc_slr0758|23	1	19	.	19	116
nc_slr0658-as3|53	nc_slr0658-as3|53	1	20	.	20	147
nc_slr0557-as|74	nc_slr0557-as|74	1	20	.	20	289
nc_slr0864-as|41	nc_slr0864-as|41	1	22	.	22	482
nc_sll1888-as|2	nc_sll1888-as|2	1	19	.	19	453
nc_slr1649|59	nc_slr1649|59	1	21	.	21	377
nc_sll1932-as|55	nc_sll1932-as|55	1	18	.	18	305
nc_sll2002-as|79	nc_sll2002-as|79	1	19	.	19	105
nc_ncl0750|57	nc_ncl0750|57	1	20	.	20	191
nc_sll1131-as|43	nc_sll1131-as|43	1	22	.	22	93
nc_ssr1765|61	nc_ssr1765|61	1	18	.	18	148
nc_ncl0750|50	nc_ncl0750|50	1	22	.	22	76
nc_sll1606-as|71	nc_sll1606-as|71	1	17	.	17	257
nc_sll0408|48	nc_sll0408|48	1	21	.	21	149
nc_sll0267-as|0	nc_sll0267-as|0	1	20	.	20	138
nc_slr0320-as4|12	nc_slr0320-as4|12	1	17	.	17	245
nc_ncr1460|30	nc_ncr1460|30	1	17	.	17	96
nc_slr0358-as|69	nc_slr0358-as|69	1	22	.	22	132
nc_slr0656|0	nc_slr0656|0	1	18	.	18	119
nc_slr2098|3	nc_slr2098|3	1	18	.	18	290
nc_slr0358-as|63	nc_slr0358-as|63	1	20	.	20	149
nc_slr1591-as|40	nc_slr1591-as|40	1	20	.	20	347
nc_ncr1420|48	nc_ncr1420|48	1	22	.	22	219
nc_sll0163-as2|23	nc_sll0163-as2|23	1	17	.	17	655
nc_slr1964|65	nc_slr1964|65	1	19	.	19	307
nc_slr1028-as2|104	nc_slr1028-as2|104	1	22	.	22	104
nc_sll1352|53	nc_sll1352|53	1	18	.	18	418
nc_slr0612-as|197	nc_slr0612-as|197	1	19	.	19	340
nc_slr0993|107	nc_slr0993|107	1	19	.	19	38
nc_sll1917-as|12	nc_sll1917-as|12	1	22	.	22	108
nc_slr1077-as|55	nc_slr1077-as|55	1	19	.	19	114
nc_slr1467-as|92	nc_slr1467-as|92	1	19	.	19	209
nc_ncl1045|76	nc_ncl1045|76	1	17	.	17	112
nc_slr1290-as|42	nc_slr1290-as|42	1	22	.	22	108
nc_sll1184|35	nc_sll1184|35	1	17	.	17	574
nc_sll1721-as|57	nc_sll1721-as|57	1	17	.	17	555
nc_slr0207|11	nc_slr0207|11	1	22	.	22	119
nc_sll2008|31	nc_sll2008|31	1	17	.	17	115
nc_sll1830-as|46	nc_sll1830-as|46	1	22	.	22	141
nc_sll0723-as3|47	nc_sll0723-as3|47	1	22	.	22	318
nc_slr0772|86	nc_slr0772|86	1	19	.	19	220
nc_sll0375-as|124	nc_sll0375-as|124	1	18	.	18	139
nc_ssr0706-as|52	nc_ssr0706-as|52	1	17	.	17	211
nc_sll1965|83	nc_sll1965|83	1	21	.	21	539
nc_slr0906-as|71	nc_slr0906-as|71	1	21	.	21	244
nc_sll1892|106	nc_sll1892|106	1	19	.	19	186
nc_sll1906-as|68	nc_sll1906-as|68	1	21	.	21	751
nc_sll1723-as|7	nc_sll1723-as|7	1	19	.	19	225
nc_ncr0810|67	nc_ncr0810|67	1	21	.	21	80
nc_sll0270|53	nc_sll0270|53	1	19	.	19	122
nc_sll0002-as|22	nc_sll0002-as|22	1	21	.	21	581
nc_slr0617|14	nc_slr0617|14	1	19	.	19	363
nc_slr2076-as2|35	nc_slr2076-as2|35	1	22	.	22	186
nc_slr0658|74	nc_slr0658|74	1	20	.	20	296
nc_slr0040-as|82	nc_slr0040-as|82	1	18	.	18	103
nc_slr0447|116	nc_slr0447|116	1	19	.	19	390
nc_slr1609-as2|35	nc_slr1609-as2|35	1	18	.	18	412
nc_sll1229|42	nc_sll1229|42	1	20	.	20	155
nc_ncr0150|54	nc_ncr0150|54	1	22	.	22	71
nc_slr1028-as8|129	nc_slr1028-as8|129	1	22	.	22	211
nc_slr1269|21	nc_slr1269|21	1	21	.	21	507
nc_slr0487|55	nc_slr0487|55	1	21	.	21	470
nc_slr0587|21	nc_slr0587|21	1	20	.	20	294
nc_ncr0910|73	nc_ncr0910|73	1	19	.	19	232
nc_ncr1480|151	nc_ncr1480|151	1	20	.	20	393
nc_sll1806-as|107	nc_sll1806-as|107	1	21	.	21	142
nc_sll0284-as2|39	nc_sll0284-as2|39	1	18	.	18	407
nc_ncr0080|250	nc_ncr0080|250	1	17	.	17	365
nc_sll0710-as|23	nc_sll0710-as|23	1	20	.	20	245
nc_sll1338-as|64	nc_sll1338-as|64	1	21	.	21	1480
nc_slr1022|32	nc_slr1022|32	1	21	.	21	187
nc_ncr0080|257	nc_ncr0080|257	1	20	.	20	607
nc_slr0331-as|2	nc_slr0331-as|2	1	19	.	19	203
nc_slr1403-as2|117	nc_slr1403-as2|117	1	19	.	19	577
nc_sll1265|26	nc_sll1265|26	1	20	.	20	116
nc_ncl0500|86	nc_ncl0500|86	1	17	.	17	127
